"X","Dilution","Content",".copy","Sample","Time","OD"
47,0.03125,"White",2,"Un_0047 1/1","40",0.0843098
47,0.03125,"White",2,"Un_0047 1/1","50",0.0843123
47,0.03125,"White",2,"Un_0047 1/1","60",0.0835644
47,0.03125,"White",2,"Un_0047 1/1","70",0.08339
47,0.03125,"White",2,"Un_0047 1/1","80",0.0831864
47,0.03125,"White",2,"Un_0047 1/1","90",0.0834196
47,0.03125,"White",2,"Un_0047 1/1","100",0.0832992
47,0.03125,"White",2,"Un_0047 1/1","110",0.083312
47,0.03125,"White",2,"Un_0047 1/1","120",0.0836755
47,0.03125,"White",2,"Un_0047 1/1","130",0.0832589
47,0.03125,"White",2,"Un_0047 1/1","140",0.0834646
47,0.03125,"White",2,"Un_0047 1/1","150",0.0835625
47,0.03125,"White",2,"Un_0047 1/1","160",0.0835143
47,0.03125,"White",2,"Un_0047 1/1","170",0.0836375
47,0.03125,"White",2,"Un_0047 1/1","180",0.0834892
47,0.03125,"White",2,"Un_0047 1/1","190",0.0837073
47,0.03125,"White",2,"Un_0047 1/1","200",0.0836726
47,0.03125,"White",2,"Un_0047 1/1","210",0.083976
47,0.03125,"White",2,"Un_0047 1/1","220",0.0846138
47,0.03125,"White",2,"Un_0047 1/1","230",0.0852688
47,0.03125,"White",2,"Un_0047 1/1","240",0.0863593
47,0.03125,"White",2,"Un_0047 1/1","250",0.087719
47,0.03125,"White",2,"Un_0047 1/1","260",0.0898566
47,0.03125,"White",2,"Un_0047 1/1","270",0.0917554
47,0.03125,"White",2,"Un_0047 1/1","280",0.094715
47,0.03125,"White",2,"Un_0047 1/1","290",0.0988939
47,0.03125,"White",2,"Un_0047 1/1","300",0.102892
47,0.03125,"White",2,"Un_0047 1/1","310",0.10765
47,0.03125,"White",2,"Un_0047 1/1","320",0.114004
47,0.03125,"White",2,"Un_0047 1/1","330",0.119963
47,0.03125,"White",2,"Un_0047 1/1","340",0.127075
47,0.03125,"White",2,"Un_0047 1/1","350",0.134472
47,0.03125,"White",2,"Un_0047 1/1","360",0.142936
47,0.03125,"White",2,"Un_0047 1/1","370",0.151683
47,0.03125,"White",2,"Un_0047 1/1","380",0.160676
47,0.03125,"White",2,"Un_0047 1/1","390",0.170467
47,0.03125,"White",2,"Un_0047 1/1","400",0.180467
47,0.03125,"White",2,"Un_0047 1/1","410",0.188243
47,0.03125,"White",2,"Un_0047 1/1","420",0.198991
47,0.03125,"White",2,"Un_0047 1/1","430",0.210611
47,0.03125,"White",2,"Un_0047 1/1","440",0.219411
47,0.03125,"White",2,"Un_0047 1/1","450",0.228293
47,0.03125,"White",2,"Un_0047 1/1","460",0.235907
47,0.03125,"White",2,"Un_0047 1/1","470",0.245625
47,0.03125,"White",2,"Un_0047 1/1","480",0.25558
47,0.03125,"White",2,"Un_0047 1/1","490",0.263207
47,0.03125,"White",2,"Un_0047 1/1","500",0.271532
47,0.03125,"White",2,"Un_0047 1/1","510",0.279446
47,0.03125,"White",2,"Un_0047 1/1","520",0.286797
47,0.03125,"White",2,"Un_0047 1/1","530",0.294936
47,0.03125,"White",2,"Un_0047 1/1","540",0.303174
47,0.03125,"White",2,"Un_0047 1/1","550",0.310829
47,0.03125,"White",2,"Un_0047 1/1","560",0.319837
47,0.03125,"White",2,"Un_0047 1/1","570",0.327273
47,0.03125,"White",2,"Un_0047 1/1","580",0.335724
47,0.03125,"White",2,"Un_0047 1/1","590",0.342486
47,0.03125,"White",2,"Un_0047 1/1","600",0.350499
47,0.03125,"White",2,"Un_0047 1/1","610",0.356844
47,0.03125,"White",2,"Un_0047 1/1","620",0.365363
47,0.03125,"White",2,"Un_0047 1/1","630",0.372769
47,0.03125,"White",2,"Un_0047 1/1","640",0.378841
47,0.03125,"White",2,"Un_0047 1/1","650",0.387046
47,0.03125,"White",2,"Un_0047 1/1","660",0.394065
47,0.03125,"White",2,"Un_0047 1/1","670",0.401441
47,0.03125,"White",2,"Un_0047 1/1","680",0.406569
47,0.03125,"White",2,"Un_0047 1/1","690",0.412593
47,0.03125,"White",2,"Un_0047 1/1","700",0.417728
47,0.03125,"White",2,"Un_0047 1/1","710",0.422062
47,0.03125,"White",2,"Un_0047 1/1","720",0.427399
47,0.03125,"White",2,"Un_0047 1/1","730",0.430492
47,0.03125,"White",2,"Un_0047 1/1","740",0.433274
47,0.03125,"White",2,"Un_0047 1/1","750",0.436388
47,0.03125,"White",2,"Un_0047 1/1","760",0.43943
47,0.03125,"White",2,"Un_0047 1/1","770",0.441861
47,0.03125,"White",2,"Un_0047 1/1","780",0.444176
47,0.03125,"White",2,"Un_0047 1/1","790",0.446541
47,0.03125,"White",2,"Un_0047 1/1","800",0.448505
47,0.03125,"White",2,"Un_0047 1/1","810",0.449782
47,0.03125,"White",2,"Un_0047 1/1","820",0.451167
47,0.03125,"White",2,"Un_0047 1/1","830",0.452662
47,0.03125,"White",2,"Un_0047 1/1","840",0.454556
47,0.03125,"White",2,"Un_0047 1/1","850",0.456216
47,0.03125,"White",2,"Un_0047 1/1","860",0.457157
47,0.03125,"White",2,"Un_0047 1/1","870",0.458254
47,0.03125,"White",2,"Un_0047 1/1","880",0.459168
47,0.03125,"White",2,"Un_0047 1/1","890",0.459954
47,0.03125,"White",2,"Un_0047 1/1","900",0.46033
47,0.03125,"White",2,"Un_0047 1/1","910",0.460838
47,0.03125,"White",2,"Un_0047 1/1","920",0.461088
47,0.03125,"White",2,"Un_0047 1/1","930",0.461689
47,0.03125,"White",2,"Un_0047 1/1","940",0.461911
47,0.03125,"White",2,"Un_0047 1/1","950",0.462626
47,0.03125,"White",2,"Un_0047 1/1","960",0.462604
47,0.03125,"White",2,"Un_0047 1/1","970",0.462135
47,0.03125,"White",2,"Un_0047 1/1","980",0.462954
47,0.03125,"White",2,"Un_0047 1/1","990",0.463015
47,0.03125,"White",2,"Un_0047 1/1","1000",0.463018
47,0.03125,"White",2,"Un_0047 1/1","1010",0.463003
47,0.03125,"White",2,"Un_0047 1/1","1020",0.464253
47,0.03125,"White",2,"Un_0047 1/1","1030",0.464127
47,0.03125,"White",2,"Un_0047 1/1","1040",0.463842
47,0.03125,"White",2,"Un_0047 1/1","1050",0.463676
47,0.03125,"White",2,"Un_0047 1/1","1060",0.46466
47,0.03125,"White",2,"Un_0047 1/1","1070",0.464392
47,0.03125,"White",2,"Un_0047 1/1","1080",0.465475
48,0,"White",2,"Un_0048 1/1","0",0.0973795
48,0,"White",2,"Un_0048 1/1","10",0.0825119
48,0,"White",2,"Un_0048 1/1","20",0.0813233
48,0,"White",2,"Un_0048 1/1","30",0.0804529
48,0,"White",2,"Un_0048 1/1","40",0.0795221
48,0,"White",2,"Un_0048 1/1","50",0.0792972
48,0,"White",2,"Un_0048 1/1","60",0.0787295
48,0,"White",2,"Un_0048 1/1","70",0.0786467
48,0,"White",2,"Un_0048 1/1","80",0.0785428
48,0,"White",2,"Un_0048 1/1","90",0.0781539
48,0,"White",2,"Un_0048 1/1","100",0.0784704
48,0,"White",2,"Un_0048 1/1","110",0.078488
48,0,"White",2,"Un_0048 1/1","120",0.0785874
48,0,"White",2,"Un_0048 1/1","130",0.0780918
48,0,"White",2,"Un_0048 1/1","140",0.0782301
48,0,"White",2,"Un_0048 1/1","150",0.0782185
48,0,"White",2,"Un_0048 1/1","160",0.078463
48,0,"White",2,"Un_0048 1/1","170",0.0783375
48,0,"White",2,"Un_0048 1/1","180",0.0786377
48,0,"White",2,"Un_0048 1/1","190",0.0788096
48,0,"White",2,"Un_0048 1/1","200",0.0792234
48,0,"White",2,"Un_0048 1/1","210",0.080017
48,0,"White",2,"Un_0048 1/1","220",0.0803168
48,0,"White",2,"Un_0048 1/1","230",0.0815165
48,0,"White",2,"Un_0048 1/1","240",0.0828271
48,0,"White",2,"Un_0048 1/1","250",0.0846225
48,0,"White",2,"Un_0048 1/1","260",0.0869748
48,0,"White",2,"Un_0048 1/1","270",0.0901509
48,0,"White",2,"Un_0048 1/1","280",0.0937747
48,0,"White",2,"Un_0048 1/1","290",0.0980959
48,0,"White",2,"Un_0048 1/1","300",0.103897
48,0,"White",2,"Un_0048 1/1","310",0.110399
48,0,"White",2,"Un_0048 1/1","320",0.117325
48,0,"White",2,"Un_0048 1/1","330",0.125594
48,0,"White",2,"Un_0048 1/1","340",0.134696
48,0,"White",2,"Un_0048 1/1","350",0.143761
48,0,"White",2,"Un_0048 1/1","360",0.154246
48,0,"White",2,"Un_0048 1/1","370",0.165269
48,0,"White",2,"Un_0048 1/1","380",0.177514
48,0,"White",2,"Un_0048 1/1","390",0.186989
48,0,"White",2,"Un_0048 1/1","400",0.198619
48,0,"White",2,"Un_0048 1/1","410",0.214907
48,0,"White",2,"Un_0048 1/1","420",0.22207
48,0,"White",2,"Un_0048 1/1","430",0.232594
48,0,"White",2,"Un_0048 1/1","440",0.242515
48,0,"White",2,"Un_0048 1/1","450",0.252742
48,0,"White",2,"Un_0048 1/1","460",0.262535
48,0,"White",2,"Un_0048 1/1","470",0.273673
48,0,"White",2,"Un_0048 1/1","480",0.283772
48,0,"White",2,"Un_0048 1/1","490",0.294167
48,0,"White",2,"Un_0048 1/1","500",0.305019
48,0,"White",2,"Un_0048 1/1","510",0.314363
48,0,"White",2,"Un_0048 1/1","520",0.324051
48,0,"White",2,"Un_0048 1/1","530",0.334305
48,0,"White",2,"Un_0048 1/1","540",0.344315
48,0,"White",2,"Un_0048 1/1","550",0.353219
48,0,"White",2,"Un_0048 1/1","560",0.363204
48,0,"White",2,"Un_0048 1/1","570",0.374455
48,0,"White",2,"Un_0048 1/1","580",0.384606
48,0,"White",2,"Un_0048 1/1","590",0.394292
48,0,"White",2,"Un_0048 1/1","600",0.403949
48,0,"White",2,"Un_0048 1/1","610",0.412951
48,0,"White",2,"Un_0048 1/1","620",0.42166
48,0,"White",2,"Un_0048 1/1","630",0.431704
48,0,"White",2,"Un_0048 1/1","640",0.437827
48,0,"White",2,"Un_0048 1/1","650",0.444501
48,0,"White",2,"Un_0048 1/1","660",0.450428
48,0,"White",2,"Un_0048 1/1","670",0.456865
48,0,"White",2,"Un_0048 1/1","680",0.461886
48,0,"White",2,"Un_0048 1/1","690",0.468527
48,0,"White",2,"Un_0048 1/1","700",0.47196
48,0,"White",2,"Un_0048 1/1","710",0.476814
48,0,"White",2,"Un_0048 1/1","720",0.481311
48,0,"White",2,"Un_0048 1/1","730",0.483694
48,0,"White",2,"Un_0048 1/1","740",0.486114
48,0,"White",2,"Un_0048 1/1","750",0.490224
48,0,"White",2,"Un_0048 1/1","760",0.49208
48,0,"White",2,"Un_0048 1/1","770",0.493844
48,0,"White",2,"Un_0048 1/1","780",0.496419
48,0,"White",2,"Un_0048 1/1","790",0.498489
48,0,"White",2,"Un_0048 1/1","800",0.499333
48,0,"White",2,"Un_0048 1/1","810",0.501905
48,0,"White",2,"Un_0048 1/1","820",0.503803
48,0,"White",2,"Un_0048 1/1","830",0.504045
48,0,"White",2,"Un_0048 1/1","840",0.506869
48,0,"White",2,"Un_0048 1/1","850",0.508236
48,0,"White",2,"Un_0048 1/1","860",0.508548
48,0,"White",2,"Un_0048 1/1","870",0.509463
48,0,"White",2,"Un_0048 1/1","880",0.510855
48,0,"White",2,"Un_0048 1/1","890",0.511531
48,0,"White",2,"Un_0048 1/1","900",0.513293
48,0,"White",2,"Un_0048 1/1","910",0.514901
48,0,"White",2,"Un_0048 1/1","920",0.515845
48,0,"White",2,"Un_0048 1/1","930",0.517516
48,0,"White",2,"Un_0048 1/1","940",0.517291
48,0,"White",2,"Un_0048 1/1","950",0.518759
48,0,"White",2,"Un_0048 1/1","960",0.519841
48,0,"White",2,"Un_0048 1/1","970",0.520174
48,0,"White",2,"Un_0048 1/1","980",0.521874
48,0,"White",2,"Un_0048 1/1","990",0.522878
48,0,"White",2,"Un_0048 1/1","1000",0.522656
48,0,"White",2,"Un_0048 1/1","1010",0.523979
48,0,"White",2,"Un_0048 1/1","1020",0.525466
48,0,"White",2,"Un_0048 1/1","1030",0.525913
48,0,"White",2,"Un_0048 1/1","1040",0.526926
48,0,"White",2,"Un_0048 1/1","1050",0.527487
48,0,"White",2,"Un_0048 1/1","1060",0.528659
48,0,"White",2,"Un_0048 1/1","1070",0.529625
48,0,"White",2,"Un_0048 1/1","1080",0.5309
49,2,"White",3,"Un_0049 1/1","0",0.137305
49,2,"White",3,"Un_0049 1/1","10",0.101881
49,2,"White",3,"Un_0049 1/1","20",0.0981296
49,2,"White",3,"Un_0049 1/1","30",0.0968876
49,2,"White",3,"Un_0049 1/1","40",0.0957057
49,2,"White",3,"Un_0049 1/1","50",0.094704
49,2,"White",3,"Un_0049 1/1","60",0.0951597
49,2,"White",3,"Un_0049 1/1","70",0.0951081
49,2,"White",3,"Un_0049 1/1","80",0.0952966
49,2,"White",3,"Un_0049 1/1","90",0.0952788
49,2,"White",3,"Un_0049 1/1","100",0.0951064
49,2,"White",3,"Un_0049 1/1","110",0.0944682
49,2,"White",3,"Un_0049 1/1","120",0.0949318
49,2,"White",3,"Un_0049 1/1","130",0.0946287
49,2,"White",3,"Un_0049 1/1","140",0.094314
49,2,"White",3,"Un_0049 1/1","150",0.0939442
49,2,"White",3,"Un_0049 1/1","160",0.0942032
49,2,"White",3,"Un_0049 1/1","170",0.0940801
49,2,"White",3,"Un_0049 1/1","180",0.0937562
49,2,"White",3,"Un_0049 1/1","190",0.0939275
49,2,"White",3,"Un_0049 1/1","200",0.0940253
49,2,"White",3,"Un_0049 1/1","210",0.0937686
49,2,"White",3,"Un_0049 1/1","220",0.0937957
49,2,"White",3,"Un_0049 1/1","230",0.0938529
49,2,"White",3,"Un_0049 1/1","240",0.0938964
49,2,"White",3,"Un_0049 1/1","250",0.0940795
49,2,"White",3,"Un_0049 1/1","260",0.093956
49,2,"White",3,"Un_0049 1/1","270",0.0937443
49,2,"White",3,"Un_0049 1/1","280",0.0935487
49,2,"White",3,"Un_0049 1/1","290",0.0938438
49,2,"White",3,"Un_0049 1/1","300",0.0939974
49,2,"White",3,"Un_0049 1/1","310",0.0936975
49,2,"White",3,"Un_0049 1/1","320",0.0939916
49,2,"White",3,"Un_0049 1/1","330",0.0938426
49,2,"White",3,"Un_0049 1/1","340",0.093801
49,2,"White",3,"Un_0049 1/1","350",0.0940852
49,2,"White",3,"Un_0049 1/1","360",0.093859
49,2,"White",3,"Un_0049 1/1","370",0.0940308
49,2,"White",3,"Un_0049 1/1","380",0.0941089
49,2,"White",3,"Un_0049 1/1","390",0.0939266
49,2,"White",3,"Un_0049 1/1","400",0.0940534
49,2,"White",3,"Un_0049 1/1","410",0.0942216
49,2,"White",3,"Un_0049 1/1","420",0.0942016
49,2,"White",3,"Un_0049 1/1","430",0.094118
49,2,"White",3,"Un_0049 1/1","440",0.0940224
49,2,"White",3,"Un_0049 1/1","450",0.094171
49,2,"White",3,"Un_0049 1/1","460",0.0945938
49,2,"White",3,"Un_0049 1/1","470",0.0947622
49,2,"White",3,"Un_0049 1/1","480",0.0945623
49,2,"White",3,"Un_0049 1/1","490",0.0947699
49,2,"White",3,"Un_0049 1/1","500",0.094908
49,2,"White",3,"Un_0049 1/1","510",0.094657
49,2,"White",3,"Un_0049 1/1","520",0.0946944
49,2,"White",3,"Un_0049 1/1","530",0.0946693
49,2,"White",3,"Un_0049 1/1","540",0.0947641
49,2,"White",3,"Un_0049 1/1","550",0.0945373
49,2,"White",3,"Un_0049 1/1","560",0.0950376
49,2,"White",3,"Un_0049 1/1","570",0.0950993
49,2,"White",3,"Un_0049 1/1","580",0.0954048
49,2,"White",3,"Un_0049 1/1","590",0.0956179
49,2,"White",3,"Un_0049 1/1","600",0.0951472
49,2,"White",3,"Un_0049 1/1","610",0.0953072
49,2,"White",3,"Un_0049 1/1","620",0.0951239
49,2,"White",3,"Un_0049 1/1","630",0.0949945
49,2,"White",3,"Un_0049 1/1","640",0.0950958
49,2,"White",3,"Un_0049 1/1","650",0.0953842
49,2,"White",3,"Un_0049 1/1","660",0.0959056
49,2,"White",3,"Un_0049 1/1","670",0.0961836
49,2,"White",3,"Un_0049 1/1","680",0.0951388
49,2,"White",3,"Un_0049 1/1","690",0.0956419
49,2,"White",3,"Un_0049 1/1","700",0.0954213
49,2,"White",3,"Un_0049 1/1","710",0.0956141
49,2,"White",3,"Un_0049 1/1","720",0.0952579
49,2,"White",3,"Un_0049 1/1","730",0.0956158
49,2,"White",3,"Un_0049 1/1","740",0.0959025
49,2,"White",3,"Un_0049 1/1","750",0.096901
49,2,"White",3,"Un_0049 1/1","760",0.0957709
49,2,"White",3,"Un_0049 1/1","770",0.0961556
49,2,"White",3,"Un_0049 1/1","780",0.0960316
49,2,"White",3,"Un_0049 1/1","790",0.0960863
49,2,"White",3,"Un_0049 1/1","800",0.0958855
49,2,"White",3,"Un_0049 1/1","810",0.0962077
49,2,"White",3,"Un_0049 1/1","820",0.0967779
49,2,"White",3,"Un_0049 1/1","830",0.0970159
49,2,"White",3,"Un_0049 1/1","840",0.0966053
49,2,"White",3,"Un_0049 1/1","850",0.0966867
49,2,"White",3,"Un_0049 1/1","860",0.0962207
49,2,"White",3,"Un_0049 1/1","870",0.0961333
49,2,"White",3,"Un_0049 1/1","880",0.095954
49,2,"White",3,"Un_0049 1/1","890",0.0960646
49,2,"White",3,"Un_0049 1/1","900",0.0969261
49,2,"White",3,"Un_0049 1/1","910",0.0972144
49,2,"White",3,"Un_0049 1/1","920",0.0967736
49,2,"White",3,"Un_0049 1/1","930",0.0967461
49,2,"White",3,"Un_0049 1/1","940",0.0966463
49,2,"White",3,"Un_0049 1/1","950",0.0967825
49,2,"White",3,"Un_0049 1/1","960",0.096605
49,2,"White",3,"Un_0049 1/1","970",0.0966329
49,2,"White",3,"Un_0049 1/1","980",0.0968514
49,2,"White",3,"Un_0049 1/1","990",0.0975302
49,2,"White",3,"Un_0049 1/1","1000",0.0976777
49,2,"White",3,"Un_0049 1/1","1010",0.0972709
49,2,"White",3,"Un_0049 1/1","1020",0.0971627
49,2,"White",3,"Un_0049 1/1","1030",0.0972494
49,2,"White",3,"Un_0049 1/1","1040",0.097092
49,2,"White",3,"Un_0049 1/1","1050",0.0966646
49,2,"White",3,"Un_0049 1/1","1060",0.0964142
49,2,"White",3,"Un_0049 1/1","1070",0.0968597
49,2,"White",3,"Un_0049 1/1","1080",0.097683
50,1,"White",3,"Un_0050 1/1","0",0.138283
50,1,"White",3,"Un_0050 1/1","10",0.10902
50,1,"White",3,"Un_0050 1/1","20",0.106646
50,1,"White",3,"Un_0050 1/1","30",0.104523
50,1,"White",3,"Un_0050 1/1","40",0.103848
50,1,"White",3,"Un_0050 1/1","50",0.102697
50,1,"White",3,"Un_0050 1/1","60",0.102409
50,1,"White",3,"Un_0050 1/1","70",0.101704
50,1,"White",3,"Un_0050 1/1","80",0.101788
50,1,"White",3,"Un_0050 1/1","90",0.101827
50,1,"White",3,"Un_0050 1/1","100",0.101559
50,1,"White",3,"Un_0050 1/1","110",0.100959
50,1,"White",3,"Un_0050 1/1","120",0.101467
50,1,"White",3,"Un_0050 1/1","130",0.100957
50,1,"White",3,"Un_0050 1/1","140",0.100672
50,1,"White",3,"Un_0050 1/1","150",0.100543
50,1,"White",3,"Un_0050 1/1","160",0.100045
50,1,"White",3,"Un_0050 1/1","170",0.0999967
50,1,"White",3,"Un_0050 1/1","180",0.100035
50,1,"White",3,"Un_0050 1/1","190",0.0998593
50,1,"White",3,"Un_0050 1/1","200",0.0997941
50,1,"White",3,"Un_0050 1/1","210",0.100085
50,1,"White",3,"Un_0050 1/1","220",0.0991678
50,1,"White",3,"Un_0050 1/1","230",0.0991815
50,1,"White",3,"Un_0050 1/1","240",0.0990016
50,1,"White",3,"Un_0050 1/1","250",0.0989088
50,1,"White",3,"Un_0050 1/1","260",0.0988064
50,1,"White",3,"Un_0050 1/1","270",0.098671
50,1,"White",3,"Un_0050 1/1","280",0.0987166
50,1,"White",3,"Un_0050 1/1","290",0.0983599
50,1,"White",3,"Un_0050 1/1","300",0.0987624
50,1,"White",3,"Un_0050 1/1","310",0.0984306
50,1,"White",3,"Un_0050 1/1","320",0.0984997
50,1,"White",3,"Un_0050 1/1","330",0.0984801
50,1,"White",3,"Un_0050 1/1","340",0.0980927
50,1,"White",3,"Un_0050 1/1","350",0.0984259
50,1,"White",3,"Un_0050 1/1","360",0.0985817
50,1,"White",3,"Un_0050 1/1","370",0.0984044
50,1,"White",3,"Un_0050 1/1","380",0.098474
50,1,"White",3,"Un_0050 1/1","390",0.0983433
50,1,"White",3,"Un_0050 1/1","400",0.0984699
50,1,"White",3,"Un_0050 1/1","410",0.0982315
50,1,"White",3,"Un_0050 1/1","420",0.0985294
50,1,"White",3,"Un_0050 1/1","430",0.0980881
50,1,"White",3,"Un_0050 1/1","440",0.0980719
50,1,"White",3,"Un_0050 1/1","450",0.0982064
50,1,"White",3,"Un_0050 1/1","460",0.0980823
50,1,"White",3,"Un_0050 1/1","470",0.0980385
50,1,"White",3,"Un_0050 1/1","480",0.0984562
50,1,"White",3,"Un_0050 1/1","490",0.0983471
50,1,"White",3,"Un_0050 1/1","500",0.0984798
50,1,"White",3,"Un_0050 1/1","510",0.0978263
50,1,"White",3,"Un_0050 1/1","520",0.098107
50,1,"White",3,"Un_0050 1/1","530",0.0977937
50,1,"White",3,"Un_0050 1/1","540",0.0980131
50,1,"White",3,"Un_0050 1/1","550",0.0981528
50,1,"White",3,"Un_0050 1/1","560",0.0979717
50,1,"White",3,"Un_0050 1/1","570",0.0982707
50,1,"White",3,"Un_0050 1/1","580",0.0981251
50,1,"White",3,"Un_0050 1/1","590",0.0981857
50,1,"White",3,"Un_0050 1/1","600",0.0978816
50,1,"White",3,"Un_0050 1/1","610",0.0979817
50,1,"White",3,"Un_0050 1/1","620",0.0976577
50,1,"White",3,"Un_0050 1/1","630",0.0980785
50,1,"White",3,"Un_0050 1/1","640",0.0975571
50,1,"White",3,"Un_0050 1/1","650",0.0979397
50,1,"White",3,"Un_0050 1/1","660",0.0974654
50,1,"White",3,"Un_0050 1/1","670",0.0979125
50,1,"White",3,"Un_0050 1/1","680",0.0977333
50,1,"White",3,"Un_0050 1/1","690",0.0977984
50,1,"White",3,"Un_0050 1/1","700",0.0979032
50,1,"White",3,"Un_0050 1/1","710",0.0975999
50,1,"White",3,"Un_0050 1/1","720",0.0976583
50,1,"White",3,"Un_0050 1/1","730",0.0975564
50,1,"White",3,"Un_0050 1/1","740",0.0976079
50,1,"White",3,"Un_0050 1/1","750",0.0978997
50,1,"White",3,"Un_0050 1/1","760",0.0979374
50,1,"White",3,"Un_0050 1/1","770",0.097739
50,1,"White",3,"Un_0050 1/1","780",0.0979513
50,1,"White",3,"Un_0050 1/1","790",0.098045
50,1,"White",3,"Un_0050 1/1","800",0.0974301
50,1,"White",3,"Un_0050 1/1","810",0.09774
50,1,"White",3,"Un_0050 1/1","820",0.0978831
50,1,"White",3,"Un_0050 1/1","830",0.0977509
50,1,"White",3,"Un_0050 1/1","840",0.0982076
50,1,"White",3,"Un_0050 1/1","850",0.0981325
50,1,"White",3,"Un_0050 1/1","860",0.097818
50,1,"White",3,"Un_0050 1/1","870",0.0976117
50,1,"White",3,"Un_0050 1/1","880",0.0976656
50,1,"White",3,"Un_0050 1/1","890",0.0978785
50,1,"White",3,"Un_0050 1/1","900",0.0980347
50,1,"White",3,"Un_0050 1/1","910",0.0977652
50,1,"White",3,"Un_0050 1/1","920",0.0977411
50,1,"White",3,"Un_0050 1/1","930",0.0978548
50,1,"White",3,"Un_0050 1/1","940",0.0979688
50,1,"White",3,"Un_0050 1/1","950",0.0977846
50,1,"White",3,"Un_0050 1/1","960",0.0978578
50,1,"White",3,"Un_0050 1/1","970",0.0982389
50,1,"White",3,"Un_0050 1/1","980",0.0980769
50,1,"White",3,"Un_0050 1/1","990",0.097844
50,1,"White",3,"Un_0050 1/1","1000",0.0977575
50,1,"White",3,"Un_0050 1/1","1010",0.0979113
50,1,"White",3,"Un_0050 1/1","1020",0.0980072
50,1,"White",3,"Un_0050 1/1","1030",0.0982873
50,1,"White",3,"Un_0050 1/1","1040",0.0979611
50,1,"White",3,"Un_0050 1/1","1050",0.0973672
50,1,"White",3,"Un_0050 1/1","1060",0.0972451
50,1,"White",3,"Un_0050 1/1","1070",0.097478
50,1,"White",3,"Un_0050 1/1","1080",0.0978805
51,0.5,"White",3,"Un_0051 1/1","0",0.125439
51,0.5,"White",3,"Un_0051 1/1","10",0.1082
51,0.5,"White",3,"Un_0051 1/1","20",0.106394
51,0.5,"White",3,"Un_0051 1/1","30",0.105927
51,0.5,"White",3,"Un_0051 1/1","40",0.105078
51,0.5,"White",3,"Un_0051 1/1","50",0.104577
51,0.5,"White",3,"Un_0051 1/1","60",0.104161
51,0.5,"White",3,"Un_0051 1/1","70",0.103443
51,0.5,"White",3,"Un_0051 1/1","80",0.103402
51,0.5,"White",3,"Un_0051 1/1","90",0.103359
51,0.5,"White",3,"Un_0051 1/1","100",0.102859
51,0.5,"White",3,"Un_0051 1/1","110",0.102921
51,0.5,"White",3,"Un_0051 1/1","120",0.10277
51,0.5,"White",3,"Un_0051 1/1","130",0.10266
51,0.5,"White",3,"Un_0051 1/1","140",0.102837
51,0.5,"White",3,"Un_0051 1/1","150",0.10278
51,0.5,"White",3,"Un_0051 1/1","160",0.103042
51,0.5,"White",3,"Un_0051 1/1","170",0.102866
51,0.5,"White",3,"Un_0051 1/1","180",0.102753
51,0.5,"White",3,"Un_0051 1/1","190",0.102709
51,0.5,"White",3,"Un_0051 1/1","200",0.10326
51,0.5,"White",3,"Un_0051 1/1","210",0.103019
51,0.5,"White",3,"Un_0051 1/1","220",0.103217
51,0.5,"White",3,"Un_0051 1/1","230",0.10326
51,0.5,"White",3,"Un_0051 1/1","240",0.103634
51,0.5,"White",3,"Un_0051 1/1","250",0.103883
51,0.5,"White",3,"Un_0051 1/1","260",0.10373
51,0.5,"White",3,"Un_0051 1/1","270",0.103865
51,0.5,"White",3,"Un_0051 1/1","280",0.104039
51,0.5,"White",3,"Un_0051 1/1","290",0.103736
51,0.5,"White",3,"Un_0051 1/1","300",0.104511
51,0.5,"White",3,"Un_0051 1/1","310",0.104305
51,0.5,"White",3,"Un_0051 1/1","320",0.104402
51,0.5,"White",3,"Un_0051 1/1","330",0.104827
51,0.5,"White",3,"Un_0051 1/1","340",0.104858
51,0.5,"White",3,"Un_0051 1/1","350",0.104904
51,0.5,"White",3,"Un_0051 1/1","360",0.105251
51,0.5,"White",3,"Un_0051 1/1","370",0.105119
51,0.5,"White",3,"Un_0051 1/1","380",0.105509
51,0.5,"White",3,"Un_0051 1/1","390",0.105472
51,0.5,"White",3,"Un_0051 1/1","400",0.105434
51,0.5,"White",3,"Un_0051 1/1","410",0.105926
51,0.5,"White",3,"Un_0051 1/1","420",0.105645
51,0.5,"White",3,"Un_0051 1/1","430",0.106175
51,0.5,"White",3,"Un_0051 1/1","440",0.106033
51,0.5,"White",3,"Un_0051 1/1","450",0.106015
51,0.5,"White",3,"Un_0051 1/1","460",0.106216
51,0.5,"White",3,"Un_0051 1/1","470",0.10652
51,0.5,"White",3,"Un_0051 1/1","480",0.107036
51,0.5,"White",3,"Un_0051 1/1","490",0.107275
51,0.5,"White",3,"Un_0051 1/1","500",0.107072
51,0.5,"White",3,"Un_0051 1/1","510",0.10681
51,0.5,"White",3,"Un_0051 1/1","520",0.107229
51,0.5,"White",3,"Un_0051 1/1","530",0.107231
51,0.5,"White",3,"Un_0051 1/1","540",0.107558
51,0.5,"White",3,"Un_0051 1/1","550",0.107742
51,0.5,"White",3,"Un_0051 1/1","560",0.107886
51,0.5,"White",3,"Un_0051 1/1","570",0.108462
51,0.5,"White",3,"Un_0051 1/1","580",0.108397
