 H;0,0799076;0,0758851;0,0862882;0,0836572;0,0823262;0,0959362;0,0818593;0,112088;0,0802141;0,0853139;0,0804722;0,077845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plate 1: 1, reading 19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sample;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;Un_0001 1/1;Un_0009 1/1;Un_0017 1/1;Un_0025 1/1;Un_0033 1/1;Un_0041 1/1;Un_0049 1/1;Un_0057 1/1;Un_0065 1/1;Un_0073 1/1;Un_0081 1/1;Un_0089 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;Un_0002 1/1;Un_0010 1/1;Un_0018 1/1;Un_0026 1/1;Un_0034 1/1;Un_0042 1/1;Un_0050 1/1;Un_0058 1/1;Un_0066 1/1;Un_0074 1/1;Un_0082 1/1;Un_0090 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;Un_0003 1/1;Un_0011 1/1;Un_0019 1/1;Un_0027 1/1;Un_0035 1/1;Un_0043 1/1;Un_0051 1/1;Un_0059 1/1;Un_0067 1/1;Un_0075 1/1;Un_0083 1/1;Un_0091 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;Un_0004 1/1;Un_0012 1/1;Un_0020 1/1;Un_0028 1/1;Un_0036 1/1;Un_0044 1/1;Un_0052 1/1;Un_0060 1/1;Un_0068 1/1;Un_0076 1/1;Un_0084 1/1;Un_0092 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;Un_0005 1/1;Un_0013 1/1;Un_0021 1/1;Un_0029 1/1;Un_0037 1/1;Un_0045 1/1;Un_0053 1/1;Un_0061 1/1;Un_0069 1/1;Un_0077 1/1;Un_0085 1/1;Un_0093 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;Un_0006 1/1;Un_0014 1/1;Un_0022 1/1;Un_0030 1/1;Un_0038 1/1;Un_0046 1/1;Un_0054 1/1;Un_0062 1/1;Un_0070 1/1;Un_0078 1/1;Un_0086 1/1;Un_0094 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;Un_0007 1/1;Un_0015 1/1;Un_0023 1/1;Un_0031 1/1;Un_0039 1/1;Un_0047 1/1;Un_0055 1/1;Un_0063 1/1;Un_0071 1/1;Un_0079 1/1;Un_0087 1/1;Un_0095 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;Un_0008 1/1;Un_0016 1/1;Un_0024 1/1;Un_0032 1/1;Un_0040 1/1;Un_0048 1/1;Un_0056 1/1;Un_0064 1/1;Un_0072 1/1;Un_0080 1/1;Un_0088 1/1;Un_0096 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Value;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;0,277618;0,289277;0,227738;0,19388;0,0910574;0,0973597;0,0978602;0,0956807;0,074815;0,0735807;0,0802638;0,0828024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;0,236096;0,224708;0,226922;0,194906;0,101602;0,112284;0,107409;0,0940853;0,127067;0,102677;0,0772632;0,102388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;0,181292;0,182215;0,190264;0,1656;0,137556;0,10133;0,0978443;0,113655;0,0753044;0,0748689;0,116372;0,0852548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;0,156177;0,203307;0,143713;0,150901;0,106773;0,10213;0,0922975;0,0998796;0,0729534;0,0737922;0,0771927;0,0785101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;0,115422;0,120524;0,125342;0,129054;0,0963624;0,14264;0,0905002;0,100833;0,0767978;0,0735437;0,0891338;0,0823495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;0,123381;0,107953;0,108954;0,130611;0,0936382;0,0880805;0,115755;0,0827044;0,0815;0,101297;0,111827;0,0880229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;0,107748;0,106425;0,096009;0,106575;0,0845837;0,0920903;0,0803801;0,086403;0,0832706;0,077172;0,0789098;0,0785437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;0,0816621;0,0764373;0,0866532;0,0830977;0,0829174;0,0965569;0,0821998;0,111792;0,0805044;0,0856938;0,0807526;0,077419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plate 1: 1, reading 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sample;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;Un_0001 1/1;Un_0009 1/1;Un_0017 1/1;Un_0025 1/1;Un_0033 1/1;Un_0041 1/1;Un_0049 1/1;Un_0057 1/1;Un_0065 1/1;Un_0073 1/1;Un_0081 1/1;Un_0089 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;Un_0002 1/1;Un_0010 1/1;Un_0018 1/1;Un_0026 1/1;Un_0034 1/1;Un_0042 1/1;Un_0050 1/1;Un_0058 1/1;Un_0066 1/1;Un_0074 1/1;Un_0082 1/1;Un_0090 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;Un_0003 1/1;Un_0011 1/1;Un_0019 1/1;Un_0027 1/1;Un_0035 1/1;Un_0043 1/1;Un_0051 1/1;Un_0059 1/1;Un_0067 1/1;Un_0075 1/1;Un_0083 1/1;Un_0091 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;Un_0004 1/1;Un_0012 1/1;Un_0020 1/1;Un_0028 1/1;Un_0036 1/1;Un_0044 1/1;Un_0052 1/1;Un_0060 1/1;Un_0068 1/1;Un_0076 1/1;Un_0084 1/1;Un_0092 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;Un_0005 1/1;Un_0013 1/1;Un_0021 1/1;Un_0029 1/1;Un_0037 1/1;Un_0045 1/1;Un_0053 1/1;Un_0061 1/1;Un_0069 1/1;Un_0077 1/1;Un_0085 1/1;Un_0093 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;Un_0006 1/1;Un_0014 1/1;Un_0022 1/1;Un_0030 1/1;Un_0038 1/1;Un_0046 1/1;Un_0054 1/1;Un_0062 1/1;Un_0070 1/1;Un_0078 1/1;Un_0086 1/1;Un_0094 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;Un_0007 1/1;Un_0015 1/1;Un_0023 1/1;Un_0031 1/1;Un_0039 1/1;Un_0047 1/1;Un_0055 1/1;Un_0063 1/1;Un_0071 1/1;Un_0079 1/1;Un_0087 1/1;Un_0095 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;Un_0008 1/1;Un_0016 1/1;Un_0024 1/1;Un_0032 1/1;Un_0040 1/1;Un_0048 1/1;Un_0056 1/1;Un_0064 1/1;Un_0072 1/1;Un_0080 1/1;Un_0088 1/1;Un_0096 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Value;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;0,274117;0,290063;0,228669;0,193899;0,0911642;0,0964932;0,0981037;0,0948196;0,075336;0,0735635;0,0807544;0,0830269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;0,235905;0,224862;0,226864;0,195473;0,102009;0,112499;0,107515;0,0939083;0,127503;0,103139;0,0776577;0,102497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;0,180493;0,181248;0,190557;0,165368;0,137826;0,101263;0,0977684;0,114024;0,0760782;0,0751752;0,11689;0,0849887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;0,158004;0,203565;0,143898;0,150919;0,106475;0,10223;0,0923988;0,100315;0,0736201;0,0741173;0,0778898;0,078103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;0,115688;0,120332;0,125275;0,129482;0,0963576;0,142646;0,090525;0,100486;0,077115;0,0745561;0,0895531;0,0824379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;0,121654;0,107142;0,108277;0,130144;0,0940376;0,0886898;0,116143;0,0828103;0,0820777;0,102655;0,112114;0,0886699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;0,108572;0,107025;0,096133;0,106615;0,0851679;0,0925993;0,0814308;0,0866521;0,083766;0,0779021;0,0791234;0,0785299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;0,0801144;0,0768874;0,0868202;0,0831079;0,0831622;0,096999;0,0825761;0,111463;0,0807987;0,0859066;0,0810801;0,0773417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plate 1: 1, reading 21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sample;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;Un_0001 1/1;Un_0009 1/1;Un_0017 1/1;Un_0025 1/1;Un_0033 1/1;Un_0041 1/1;Un_0049 1/1;Un_0057 1/1;Un_0065 1/1;Un_0073 1/1;Un_0081 1/1;Un_0089 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;Un_0002 1/1;Un_0010 1/1;Un_0018 1/1;Un_0026 1/1;Un_0034 1/1;Un_0042 1/1;Un_0050 1/1;Un_0058 1/1;Un_0066 1/1;Un_0074 1/1;Un_0082 1/1;Un_0090 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;Un_0003 1/1;Un_0011 1/1;Un_0019 1/1;Un_0027 1/1;Un_0035 1/1;Un_0043 1/1;Un_0051 1/1;Un_0059 1/1;Un_0067 1/1;Un_0075 1/1;Un_0083 1/1;Un_0091 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;Un_0004 1/1;Un_0012 1/1;Un_0020 1/1;Un_0028 1/1;Un_0036 1/1;Un_0044 1/1;Un_0052 1/1;Un_0060 1/1;Un_0068 1/1;Un_0076 1/1;Un_0084 1/1;Un_0092 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;Un_0005 1/1;Un_0013 1/1;Un_0021 1/1;Un_0029 1/1;Un_0037 1/1;Un_0045 1/1;Un_0053 1/1;Un_0061 1/1;Un_0069 1/1;Un_0077 1/1;Un_0085 1/1;Un_0093 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;Un_0006 1/1;Un_0014 1/1;Un_0022 1/1;Un_0030 1/1;Un_0038 1/1;Un_0046 1/1;Un_0054 1/1;Un_0062 1/1;Un_0070 1/1;Un_0078 1/1;Un_0086 1/1;Un_0094 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;Un_0007 1/1;Un_0015 1/1;Un_0023 1/1;Un_0031 1/1;Un_0039 1/1;Un_0047 1/1;Un_0055 1/1;Un_0063 1/1;Un_0071 1/1;Un_0079 1/1;Un_0087 1/1;Un_0095 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;Un_0008 1/1;Un_0016 1/1;Un_0024 1/1;Un_0032 1/1;Un_0040 1/1;Un_0048 1/1;Un_0056 1/1;Un_0064 1/1;Un_0072 1/1;Un_0080 1/1;Un_0088 1/1;Un_0096 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Value;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;0,274256;0,290481;0,22858;0,194231;0,0910705;0,0968095;0,0981613;0,0951528;0,075677;0,0743179;0,081333;0,0825669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;0,236169;0,224925;0,227314;0,195237;0,102275;0,112576;0,107326;0,0934462;0,127904;0,103364;0,0782559;0,102854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;0,180215;0,181183;0,190724;0,16529;0,138262;0,101509;0,0976164;0,113989;0,0764116;0,0758994;0,117498;0,0851455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;0,158174;0,2041;0,143893;0,150013;0,106583;0,102288;0,0925292;0,100129;0,0741835;0,0752547;0,0782989;0,0783152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;0,115743;0,120716;0,124725;0,128899;0,0962025;0,143015;0,0909303;0,100509;0,0774655;0,0746878;0,0902791;0,0822543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;0,121863;0,107373;0,108352;0,130172;0,094127;0,0887241;0,116674;0,0823649;0,0824309;0,102788;0,1129;0,0894238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;0,108707;0,107352;0,0961822;0,106655;0,0853775;0,0931251;0,0815653;0,0861526;0,0843673;0,0780701;0,0799468;0,0788519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;0,0804378;0,0775033;0,0877232;0,0831812;0,0837351;0,0976326;0,0833165;0,111814;0,081278;0,0865761;0,0817141;0,0772618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plate 1: 1, reading 22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sample;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;Un_0001 1/1;Un_0009 1/1;Un_0017 1/1;Un_0025 1/1;Un_0033 1/1;Un_0041 1/1;Un_0049 1/1;Un_0057 1/1;Un_0065 1/1;Un_0073 1/1;Un_0081 1/1;Un_0089 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;Un_0002 1/1;Un_0010 1/1;Un_0018 1/1;Un_0026 1/1;Un_0034 1/1;Un_0042 1/1;Un_0050 1/1;Un_0058 1/1;Un_0066 1/1;Un_0074 1/1;Un_0082 1/1;Un_0090 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;Un_0003 1/1;Un_0011 1/1;Un_0019 1/1;Un_0027 1/1;Un_0035 1/1;Un_0043 1/1;Un_0051 1/1;Un_0059 1/1;Un_0067 1/1;Un_0075 1/1;Un_0083 1/1;Un_0091 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;Un_0004 1/1;Un_0012 1/1;Un_0020 1/1;Un_0028 1/1;Un_0036 1/1;Un_0044 1/1;Un_0052 1/1;Un_0060 1/1;Un_0068 1/1;Un_0076 1/1;Un_0084 1/1;Un_0092 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;Un_0005 1/1;Un_0013 1/1;Un_0021 1/1;Un_0029 1/1;Un_0037 1/1;Un_0045 1/1;Un_0053 1/1;Un_0061 1/1;Un_0069 1/1;Un_0077 1/1;Un_0085 1/1;Un_0093 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;Un_0006 1/1;Un_0014 1/1;Un_0022 1/1;Un_0030 1/1;Un_0038 1/1;Un_0046 1/1;Un_0054 1/1;Un_0062 1/1;Un_0070 1/1;Un_0078 1/1;Un_0086 1/1;Un_0094 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;Un_0007 1/1;Un_0015 1/1;Un_0023 1/1;Un_0031 1/1;Un_0039 1/1;Un_0047 1/1;Un_0055 1/1;Un_0063 1/1;Un_0071 1/1;Un_0079 1/1;Un_0087 1/1;Un_0095 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;Un_0008 1/1;Un_0016 1/1;Un_0024 1/1;Un_0032 1/1;Un_0040 1/1;Un_0048 1/1;Un_0056 1/1;Un_0064 1/1;Un_0072 1/1;Un_0080 1/1;Un_0088 1/1;Un_0096 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Value;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;0,278144;0,290224;0,229443;0,194478;0,0912678;0,0965071;0,0985111;0,0957633;0,0762029;0,0750684;0,0815093;0,0830326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;0,235779;0,224952;0,226948;0,195519;0,101922;0,113294;0,107231;0,0934717;0,128664;0,104169;0,0788477;0,102435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;0,180838;0,181894;0,191072;0,165185;0,138193;0,101648;0,0974916;0,113957;0,0771736;0,0764703;0,11864;0,0851834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;0,156048;0,203613;0,14399;0,150449;0,106617;0,10259;0,0927737;0,100332;0,0751654;0,0756331;0,0787411;0,0779898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;0,115605;0,120563;0,125215;0,12844;0,0968516;0,142889;0,0911526;0,100671;0,0782157;0,0751295;0,0915049;0,081895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;0,123616;0,107381;0,108307;0,130401;0,0944042;0,0890458;0,116891;0,0829965;0,0831609;0,104106;0,113911;0,0893094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;0,108355;0,106862;0,0965359;0,106745;0,0860725;0,0937284;0,081954;0,086064;0,0853316;0,0787099;0,0805571;0,077919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;0,0814688;0,0782006;0,0888761;0,0833044;0,0845668;0,0980447;0,0839772;0,111704;0,0822015;0,0868768;0,0824329;0,0771344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plate 1: 1, reading 23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sample;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;Un_0001 1/1;Un_0009 1/1;Un_0017 1/1;Un_0025 1/1;Un_0033 1/1;Un_0041 1/1;Un_0049 1/1;Un_0057 1/1;Un_0065 1/1;Un_0073 1/1;Un_0081 1/1;Un_0089 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;Un_0002 1/1;Un_0010 1/1;Un_0018 1/1;Un_0026 1/1;Un_0034 1/1;Un_0042 1/1;Un_0050 1/1;Un_0058 1/1;Un_0066 1/1;Un_0074 1/1;Un_0082 1/1;Un_0090 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;Un_0003 1/1;Un_0011 1/1;Un_0019 1/1;Un_0027 1/1;Un_0035 1/1;Un_0043 1/1;Un_0051 1/1;Un_0059 1/1;Un_0067 1/1;Un_0075 1/1;Un_0083 1/1;Un_0091 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;Un_0004 1/1;Un_0012 1/1;Un_0020 1/1;Un_0028 1/1;Un_0036 1/1;Un_0044 1/1;Un_0052 1/1;Un_0060 1/1;Un_0068 1/1;Un_0076 1/1;Un_0084 1/1;Un_0092 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;Un_0005 1/1;Un_0013 1/1;Un_0021 1/1;Un_0029 1/1;Un_0037 1/1;Un_0045 1/1;Un_0053 1/1;Un_0061 1/1;Un_0069 1/1;Un_0077 1/1;Un_0085 1/1;Un_0093 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;Un_0006 1/1;Un_0014 1/1;Un_0022 1/1;Un_0030 1/1;Un_0038 1/1;Un_0046 1/1;Un_0054 1/1;Un_0062 1/1;Un_0070 1/1;Un_0078 1/1;Un_0086 1/1;Un_0094 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;Un_0007 1/1;Un_0015 1/1;Un_0023 1/1;Un_0031 1/1;Un_0039 1/1;Un_0047 1/1;Un_0055 1/1;Un_0063 1/1;Un_0071 1/1;Un_0079 1/1;Un_0087 1/1;Un_0095 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;Un_0008 1/1;Un_0016 1/1;Un_0024 1/1;Un_0032 1/1;Un_0040 1/1;Un_0048 1/1;Un_0056 1/1;Un_0064 1/1;Un_0072 1/1;Un_0080 1/1;Un_0088 1/1;Un_0096 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Value;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;0,27385;0,290374;0,229454;0,194142;0,0907481;0,0961489;0,0991242;0,0958055;0,0772414;0,0758375;0,0827789;0,0828056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;0,236592;0,225269;0,227321;0,195126;0,102088;0,113506;0,106955;0,0933649;0,129491;0,105733;0,0801079;0,102796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;0,179683;0,181999;0,191326;0,164675;0,138446;0,101779;0,0976477;0,113777;0,0779627;0,0771921;0,119613;0,0851157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;0,158587;0,203871;0,144128;0,150866;0,106682;0,102504;0,0927237;0,100075;0,0757653;0,0768262;0,0795049;0,0780694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;0,1156;0,120679;0,12512;0,129184;0,0967146;0,142763;0,090942;0,100459;0,0792534;0,0763312;0,0923472;0,0820178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;0,122057;0,106845;0,108554;0,130018;0,0947873;0,0894941;0,117019;0,0824886;0,0840433;0,104661;0,114782;0,0890436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;0,109188;0,106943;0,0964488;0,106334;0,0865694;0,0942666;0,083129;0,0859536;0,0861841;0,0799906;0,0816442;0,0781671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;0,0813428;0,0795343;0,0896792;0,0830918;0,0855945;0,0989845;0,0843474;0,112098;0,0823688;0,0882232;0,0834965;0,0772235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plate 1: 1, reading 24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sample;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;Un_0001 1/1;Un_0009 1/1;Un_0017 1/1;Un_0025 1/1;Un_0033 1/1;Un_0041 1/1;Un_0049 1/1;Un_0057 1/1;Un_0065 1/1;Un_0073 1/1;Un_0081 1/1;Un_0089 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;Un_0002 1/1;Un_0010 1/1;Un_0018 1/1;Un_0026 1/1;Un_0034 1/1;Un_0042 1/1;Un_0050 1/1;Un_0058 1/1;Un_0066 1/1;Un_0074 1/1;Un_0082 1/1;Un_0090 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;Un_0003 1/1;Un_0011 1/1;Un_0019 1/1;Un_0027 1/1;Un_0035 1/1;Un_0043 1/1;Un_0051 1/1;Un_0059 1/1;Un_0067 1/1;Un_0075 1/1;Un_0083 1/1;Un_0091 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;Un_0004 1/1;Un_0012 1/1;Un_0020 1/1;Un_0028 1/1;Un_0036 1/1;Un_0044 1/1;Un_0052 1/1;Un_0060 1/1;Un_0068 1/1;Un_0076 1/1;Un_0084 1/1;Un_0092 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;Un_0005 1/1;Un_0013 1/1;Un_0021 1/1;Un_0029 1/1;Un_0037 1/1;Un_0045 1/1;Un_0053 1/1;Un_0061 1/1;Un_0069 1/1;Un_0077 1/1;Un_0085 1/1;Un_0093 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;Un_0006 1/1;Un_0014 1/1;Un_0022 1/1;Un_0030 1/1;Un_0038 1/1;Un_0046 1/1;Un_0054 1/1;Un_0062 1/1;Un_0070 1/1;Un_0078 1/1;Un_0086 1/1;Un_0094 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;Un_0007 1/1;Un_0015 1/1;Un_0023 1/1;Un_0031 1/1;Un_0039 1/1;Un_0047 1/1;Un_0055 1/1;Un_0063 1/1;Un_0071 1/1;Un_0079 1/1;Un_0087 1/1;Un_0095 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;Un_0008 1/1;Un_0016 1/1;Un_0024 1/1;Un_0032 1/1;Un_0040 1/1;Un_0048 1/1;Un_0056 1/1;Un_0064 1/1;Un_0072 1/1;Un_0080 1/1;Un_0088 1/1;Un_0096 1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Value;1;2;3;4;5;6;7;8;9;10;11;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 A;0,274963;0,291368;0,229351;0,193462;0,0912429;0,100681;0,0996453;0,0957433;0,0780623;0,0771442;0,083472;0,0826606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 B;0,236954;0,225347;0,227112;0,195179;0,101762;0,113994;0,107004;0,0938431;0,130479;0,107246;0,0810361;0,103134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 C;0,180115;0,181466;0,19098;0,164547;0,138673;0,101787;0,0978764;0,113474;0,079513;0,0784279;0,12103;0,085338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 D;0,157905;0,203683;0,143655;0,150535;0,106538;0,102735;0,0924002;0,100657;0,0771555;0,0780028;0,0809092;0,0780133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 E;0,115568;0,120391;0,124916;0,128589;0,0973154;0,143355;0,091338;0,100219;0,080497;0,0773414;0,094201;0,0820531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 F;0,122291;0,107174;0,108789;0,130106;0,0958708;0,0900469;0,117863;0,0828853;0,0851801;0,106516;0,117173;0,0891876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 G;0,109089;0,107485;0,0970172;0,106469;0,0874442;0,095526;0,0840345;0,0854194;0,0876765;0,0813313;0,0828745;0,0781917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 H;0,0826917;0,0807227;0,0907712;0,0832048;0,0866586;0,100182;0,085769;0,111742;0,0840207;0,0893295;0,0848611;0,0774312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plate 1: 1, reading 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
