temperature,sterol type,sterol conc,other phosph,tails,satur index,PC conc,ethanol conc,APL,thickness,bending,tilt,zorder,compress
328,no,0,PE,PO,0.5,25,5,0.666286,3.735031700994238,6.95682,15.3248,0.22221,23.914286687760764
328,no,0,PE,PO,0.5,100,5,0.698437,3.627098144707155,5.88478,12.7372,0.195838,19.54521060897003
298,no,0,PE,DP,0.0,0,20,0.453369,5.062185518945178,45.5054,141.742,0.924536,335.3898859280592
298,no,0,PE,DP,0.0,0,20,0.460926,4.9998987742184084,44.4213,114.302,0.892336,31.736906833698846
298,no,0,PE,DP,0.0,100,20,0.466147,5.0111216874198306,45.0567,95.3608,0.872972,84.49146698719416
298,no,0,PE,DP,0.0,100,20,0.619361,3.961789503461709,10.8906,22.1102,0.323313,25.35993316484845
298,no,0,PE,DP,0.0,67,20,0.461181,5.033166572259482,45.6921,108.001,0.892183,198.11428917135706
298,no,0,PE,DP,0.0,67,20,0.5956239999999999,4.0926422834601475,13.193,26.1661,0.37153,31.13704682246839
298,no,0,PE,DP,0.0,50,20,0.459045,5.0419570206329425,45.3214,112.76,0.902028,250.23193012046417
298,no,0,PE,DP,0.0,50,20,0.584577,4.166938625622915,14.4489,29.1712,0.397047,32.32510099967595
298,no,0,PE,DP,0.0,33,20,0.457199,5.055166945957552,44.8921,112.064,0.907129,266.21954381254363
298,no,0,PE,DP,0.0,33,20,0.573,4.247929069709855,16.0255,32.7248,0.429168,36.88386533263795
298,no,0,PE,DP,0.0,25,20,0.45623800000000003,5.052099523914613,45.8488,123.316,0.912805,271.64416557641175
298,no,0,PE,DP,0.0,25,20,0.565867,4.278763882429335,17.3415,35.7281,0.452077,36.93337718413456
298,no,0,PE,DP,0.0,75,20,0.462971,5.027728132069889,45.1026,98.5957,0.885002,214.61435329298965
298,no,0,PE,DP,0.0,75,20,0.602084,4.064665596315837,12.5924,25.1108,0.355351,28.956945331467544
298,no,0,PS,PO,0.5,0,0,,,,,,
298,no,0,PS,PO,0.5,0,0,0.610086,3.9688347136507716,10.0662,23.3059,,46.756311496820025
298,no,0,PS,PO,0.5,67,0,,,,,,
298,no,0,PS,PO,0.5,67,0,0.634833,3.8816824718348784,8.27759,19.0335,,39.477163291044164
298,no,0,PS,PO,0.5,33,0,,,,,,
298,no,0,PS,PO,0.5,33,0,0.622969,3.918932133864761,9.09298,20.9743,,44.16479303461363
298,no,0,PS,PO,0.5,50,0,,,,,,
298,no,0,PS,PO,0.5,50,0,0.6291960000000001,3.899798884285701,8.66257,19.9089,,42.78696374767178
298,no,0,PS,PO,0.5,100,0,,,,,,
298,no,0,PS,PO,0.5,100,0,0.645602,3.8444365141948325,7.67306,17.7313,,40.934762945813205
298,no,0,PS,PO,0.5,75,0,,,,,,
298,no,0,PS,PO,0.5,75,0,0.637957,3.873432247809994,8.16591,18.5663,,40.544033087775695
298,no,0,PS,PO,0.5,25,0,,,,,,
298,no,0,PS,PO,0.5,25,0,0.619913,3.932496107253936,9.23119,21.5298,,46.17512176683152
298,no,0,PS,PO,0.5,0,5,,,,,,
298,no,0,PS,PO,0.5,0,5,0.615188,3.95901079130919,9.57093,22.5444,,43.002867036925714
298,no,0,PS,PO,0.5,67,5,,,,,,
298,no,0,PS,PO,0.5,67,5,0.643474,3.827335728372045,7.88514,17.8675,,36.612387421679834
298,no,0,PS,PO,0.5,33,5,,,,,,
298,no,0,PS,PO,0.5,33,5,0.62993,3.8791353917502924,8.54004,19.8954,,40.6664266398987
298,no,0,PS,PO,0.5,50,5,,,,,,
298,no,0,PS,PO,0.5,50,5,0.636819,3.84987056066074,8.19628,18.8874,,38.54033317158435
298,no,0,PS,PO,0.5,100,5,,,,,,
298,no,0,PS,PO,0.5,100,5,0.6558700000000001,3.7767558039693334,7.18473,16.5287,,34.66939109804821
298,no,0,PS,PO,0.5,75,5,,,,,,
298,no,0,PS,PO,0.5,75,5,0.646723,3.811042090582447,7.66816,17.674,,36.21444016537166
298,no,0,PS,PO,0.5,25,5,,,,,,
298,no,0,PS,PO,0.5,25,5,0.626133,3.902027512118586,8.81877,20.5169,,40.459965410424715
298,no,0,PS,PO,0.5,0,30,,,,,,
298,no,0,PS,PO,0.5,0,30,0.63747,3.800462372338398,8.05518,18.4809,,29.01565129000403
298,no,0,PS,PO,0.5,67,30,,,,,,
298,no,0,PS,PO,0.5,67,30,0.6801220000000001,3.6021427776560877,6.42195,14.3015,,23.41066200496879
298,no,0,PS,PO,0.5,33,30,,,,,,
298,no,0,PS,PO,0.5,33,30,0.6582330000000001,3.7014282589471215,7.12043,16.2305,,26.804515761161145
298,no,0,PS,PO,0.5,50,30,,,,,,
298,no,0,PS,PO,0.5,50,30,0.669859,3.642882209348496,6.72533,15.0671,,24.550663771219355
298,no,0,PS,PO,0.5,100,30,,,,,,
298,no,0,PS,PO,0.5,100,30,0.7005159999999999,3.505371974656722,5.80279,12.8837,,21.247786193934825
298,no,0,PS,PO,0.5,75,30,,,,,,
298,no,0,PS,PO,0.5,75,30,0.685418,3.572650061697061,6.19174,13.8436,,23.696968307724415
298,no,0,PS,PO,0.5,25,30,,,,,,
298,no,0,PS,PO,0.5,25,30,0.653505,3.723868299459358,7.29389,16.5442,,26.73555236742385
298,no,0,PS,PO,0.5,0,25,,,,,,
298,no,0,PS,PO,0.5,0,25,0.634482,3.8248244003279233,8.20706,18.9902,,30.26574312661693
298,no,0,PS,PO,0.5,67,25,,,,,,
298,no,0,PS,PO,0.5,67,25,0.674831,3.6227291881572405,6.4943,14.8171,,24.13612456531904
298,no,0,PS,PO,0.5,33,25,,,,,,
298,no,0,PS,PO,0.5,33,25,0.654585,3.7231310148004724,7.24929,16.663,,28.047784649123432
298,no,0,PS,PO,0.5,50,25,,,,,,
298,no,0,PS,PO,0.5,50,25,0.66484,3.678429024005748,6.99359,15.6701,,25.50520001636173
298,no,0,PS,PO,0.5,100,25,,,,,,
298,no,0,PS,PO,0.5,100,25,0.692971,3.556071708580074,5.95296,13.4577,,23.02212900057109
298,no,0,PS,PO,0.5,75,25,,,,,,
298,no,0,PS,PO,0.5,75,25,0.679543,3.6095622437813333,6.32443,14.3057,,23.93671771726461
298,no,0,PS,PO,0.5,25,25,,,,,,
298,no,0,PS,PO,0.5,25,25,0.649253,3.7511077674421784,7.55098,17.1575,,29.105794620163806
298,no,0,PS,PO,0.5,0,15,,,,,,
298,no,0,PS,PO,0.5,0,15,0.625956,3.8906422422999185,8.86245,20.6134,,35.86712609552345
298,no,0,PS,PO,0.5,67,15,,,,,,
298,no,0,PS,PO,0.5,67,15,0.660296,3.7153789375973183,7.09622,16.1475,,29.669721295083853
298,no,0,PS,PO,0.5,33,15,,,,,,
298,no,0,PS,PO,0.5,33,15,0.6435599999999999,3.7956005799242902,7.88569,18.039,,33.329633764184756
298,no,0,PS,PO,0.5,50,15,,,,,,
298,no,0,PS,PO,0.5,50,15,0.651752,3.757905205036515,7.41433,17.0224,,31.38996279482035
298,no,0,PS,PO,0.5,100,15,,,,,,
298,no,0,PS,PO,0.5,100,15,0.6757070000000001,3.650855886179592,6.52604,14.6562,,27.672581486876794
298,no,0,PS,PO,0.5,75,15,,,,,,
298,no,0,PS,PO,0.5,75,15,0.664207,3.70309863508567,6.88627,15.8066,,28.850499794319873
298,no,0,PS,PO,0.5,25,15,,,,,,
298,no,0,PS,PO,0.5,25,15,0.6389330000000001,3.826103497245086,8.0171,18.6467,,33.51223457487669
298,no,0,PS,PO,0.5,0,20,,,,,,
298,no,0,PS,PO,0.5,0,20,0.630824,3.853380462641482,8.58107,19.7413,,33.314234179622765
298,no,0,PS,PO,0.5,67,20,,,,,,
298,no,0,PS,PO,0.5,67,20,0.667463,3.673471650830642,6.82104,15.3507,,26.873047878856955
298,no,0,PS,PO,0.5,33,20,,,,,,
298,no,0,PS,PO,0.5,33,20,0.649533,3.751114293480061,7.52633,17.2006,,30.286978258412358
298,no,0,PS,PO,0.5,50,20,,,,,,
298,no,0,PS,PO,0.5,50,20,0.6585880000000001,3.714381285678197,7.20915,16.3648,,27.711465761793473
298,no,0,PS,PO,0.5,100,20,,,,,,
298,no,0,PS,PO,0.5,100,20,0.685175,3.5917906540799933,6.11977,13.9864,,25.46640966736453
298,no,0,PS,PO,0.5,75,20,,,,,,
298,no,0,PS,PO,0.5,75,20,0.672273,3.6488549678929125,6.58864,15.0979,,27.75250829883747
298,no,0,PS,PO,0.5,25,20,,,,,,
298,no,0,PS,PO,0.5,25,20,0.6448200000000001,3.7800533774917646,7.73506,17.8543,,30.523522593428993
298,no,0,PS,PO,0.5,0,10,,,,,,
298,no,0,PS,PO,0.5,0,10,0.62065,3.9139888516381163,9.21269,21.4515,,41.05576196838321
298,no,0,PS,PO,0.5,67,10,,,,,,
298,no,0,PS,PO,0.5,67,10,0.6521049999999999,3.7651872881327613,7.44001,16.9616,,33.82452807364836
298,no,0,PS,PO,0.5,33,10,,,,,,
298,no,0,PS,PO,0.5,33,10,0.636726,3.8397162507597535,8.21135,18.9239,,36.469431543383784
298,no,0,PS,PO,0.5,50,10,,,,,,
298,no,0,PS,PO,0.5,50,10,0.64455,3.8011376104245826,7.82624,17.9391,,33.96240243564917
298,no,0,PS,PO,0.5,100,10,,,,,,
298,no,0,PS,PO,0.5,100,10,0.6657550000000001,3.7095059963093497,6.91766,15.6892,,31.138721144617197
298,no,0,PS,PO,0.5,75,10,,,,,,
298,no,0,PS,PO,0.5,75,10,0.65565,3.748553962870375,7.20031,16.5971,,33.3718576409137
298,no,0,PS,PO,0.5,25,10,,,,,,
298,no,0,PS,PO,0.5,25,10,0.632426,3.851889741763177,8.4169,19.6623,,36.80644572527983
298,ergo,30,PE,PI,1.0,0,20,0.754104,3.7496077025602865,10.3406,15.3135,0.188169,23.722158465235054
298,ergo,30,PE,PI,1.0,75,20,0.793116,3.5956336670111284,10.1029,13.6858,0.175665,23.930362861733872
298,ergo,30,PE,PI,1.0,50,20,0.7816240000000001,3.6400063995419636,10.1192,14.1362,0.17958,24.40133779244279
298,ergo,30,PE,PI,1.0,100,20,0.80533,3.553707122802699,10.0088,13.0295,0.169239,23.727602174565572
298,ergo,30,PE,PI,1.0,25,20,0.76717,3.6925318970202383,10.3161,14.6903,0.183143,24.295976961902614
298,ergo,30,PE,PI,1.0,67,20,0.7897350000000001,3.611350721973288,10.214,13.6942,0.176597,24.320402077339654
298,ergo,30,PE,PI,1.0,33,20,0.7732899999999999,3.6714948302639634,10.066,14.3972,0.182077,25.16039594055725
298,ergo,30,PE,DO,1.0,75,5,0.760506,3.760092063655925,11.2102,15.8038,0.222571,40.29945461467114
298,ergo,30,PE,DO,1.0,50,5,0.752834,3.7821584302732028,11.1453,16.3675,0.228582,38.73037301628326
298,ergo,30,PE,DO,1.0,0,5,0.735784,3.8328326777642374,11.5301,18.2672,0.241423,40.9446472853799
298,ergo,30,PE,DO,1.0,25,5,0.7448359999999999,3.808695697859207,11.4293,17.1754,0.234913,39.76210191339621
298,ergo,30,PE,DO,1.0,33,5,0.7478170000000001,3.799240024092718,11.3237,17.0429,0.231219,40.2878095893292
298,ergo,30,PE,DO,1.0,100,5,0.767443,3.73841437456662,11.1606,15.4107,0.216903,39.256226427974795
298,ergo,30,PE,DO,1.0,67,5,0.758862,3.7623584409942765,11.1701,16.1027,0.223827,39.84910790656393
298,ergo,30,PE,DO,1.0,75,15,0.778194,3.662758191347802,10.6054,14.6632,0.204963,32.175183490617776
298,ergo,30,PE,DO,1.0,50,15,0.769228,3.6932826055591406,10.5944,15.2734,0.210958,32.06041963245752
298,ergo,30,PE,DO,1.0,0,15,0.747995,3.7814420189077005,10.9215,16.5651,0.22519,32.35791961943746
298,ergo,30,PE,DO,1.0,25,15,0.7575270000000001,3.743406749239657,10.8287,15.9419,0.21696,32.791009728711956
298,ergo,30,PE,DO,1.0,33,15,0.762126,3.725384647923068,10.8894,15.5596,0.215078,31.219685832487592
298,ergo,30,PE,DO,1.0,100,15,0.787949,3.6314107856203535,10.5411,13.8065,0.199836,30.4181486616542
298,ergo,30,PE,DO,1.0,67,15,0.7764449999999999,3.6726878224468784,10.6294,14.6121,0.205712,30.990591425890518
298,ergo,30,PE,DO,1.0,75,25,0.795418,3.5826710682834637,10.2144,13.4737,0.190024,25.311922746438825
298,ergo,30,PE,DO,1.0,50,25,0.782126,3.6262596881905615,10.192,14.0403,0.195921,27.640776226750482
298,ergo,30,PE,DO,1.0,0,25,0.755082,3.740214046095378,10.3905,15.5942,0.21027,26.04700824314491
298,ergo,30,PE,DO,1.0,25,25,0.7693770000000001,3.680741643012798,10.2086,14.6173,0.201438,26.239894707970162
298,ergo,30,PE,DO,1.0,33,25,0.7737269999999999,3.665732088237764,10.2003,14.404,0.201652,27.156762635157463
298,ergo,30,PE,DO,1.0,100,25,0.8069740000000001,3.53688873630103,10.0246,12.7638,0.183202,24.40801361958676
298,ergo,30,PE,DO,1.0,67,25,0.7914270000000001,3.591966110505524,10.1178,13.5819,0.192303,25.96354927525614
328,ergo,30,PE,PO,0.5,33,15,0.7231040000000001,3.9137330595947084,14.0605,20.2267,0.301738,38.833284680423084
328,ergo,30,PE,PO,0.5,75,15,0.740468,3.8461877816152104,13.6463,18.561,0.283362,35.94238050531973
328,ergo,30,PE,PO,0.5,25,15,0.7196680000000001,3.9338987594191472,14.1843,20.4827,0.305594,37.789310019448045
328,ergo,30,PE,PO,0.5,67,15,0.737372,3.8618981874110503,13.4494,18.8542,0.287334,34.82056347265496
328,ergo,30,PE,PO,0.5,100,15,0.749024,3.8072703561021015,13.2261,17.4285,0.273767,32.98764002854897
328,ergo,30,PE,PO,0.5,0,15,0.709981,3.9805668374394756,14.7663,22.0219,0.318709,40.99893229145318
328,ergo,30,PE,PO,0.5,50,15,0.73018,3.8887601769033218,13.8865,19.5465,0.293261,37.8229273668039
298,ergo,30,PE,DI,2.0,67,10,,,,,,
298,ergo,30,PE,DI,2.0,33,10,0.812373,3.5034951257362614,7.74402,11.9129,0.0790864,20.60733176385136
298,ergo,30,PE,DI,2.0,25,10,0.807419,3.526249263273762,8.01813,12.2623,0.078453,19.390131570033795
298,ergo,30,PE,DI,2.0,100,10,0.843544,3.40013273681091,8.11444,10.8041,0.0686324,20.774778499612943
298,ergo,30,PE,DI,2.0,50,10,0.8212050000000001,3.4790512753337843,8.04818,11.5176,0.0754121,19.889879543362202
298,ergo,30,PE,DI,2.0,0,10,0.7940210000000001,3.5726430811556575,8.11816,12.5753,0.0829245,18.27422417451058
298,ergo,30,PE,DI,2.0,75,10,0.8325440000000001,3.435226541130284,8.04219,11.2185,0.0724366,20.213951854652347
298,ergo,30,PE,DI,2.0,67,20,0.851347,3.3486936705039874,7.67836,10.3477,0.0624672,15.762394904243546
298,ergo,30,PE,DI,2.0,33,20,0.8296420000000001,3.4294617009207826,7.61221,10.9321,0.0669556,14.947190761341348
298,ergo,30,PE,DI,2.0,25,20,0.823715,3.4489962083277383,7.55868,10.8514,0.0686363,14.253492246472286
298,ergo,30,PE,DI,2.0,100,20,0.869075,3.29170756237534,7.59965,9.83349,0.0595062,16.091846356436417
298,ergo,30,PE,DI,2.0,50,20,0.8422029999999999,3.379053862302797,7.54507,10.404,0.0650865,15.713331147816627
298,ergo,30,PE,DI,2.0,0,20,0.803492,3.521593084409453,7.54798,11.5376,0.0731134,12.841239643216516
298,ergo,30,PE,DI,2.0,75,20,0.857529,3.33090506732853,7.66795,10.0715,0.0619521,16.523446275189144
328,ergo,30,PE,PO,0.5,33,25,0.735165,3.8511547316028505,13.0983,18.4535,0.281975,31.55295171624407
328,ergo,30,PE,PO,0.5,75,25,0.7547790000000001,3.764080240066324,12.5823,16.7762,0.265472,29.867337022749073
328,ergo,30,PE,PO,0.5,25,25,0.731493,3.8712441879620343,13.1231,18.9969,0.284929,32.47325052326982
328,ergo,30,PE,PO,0.5,67,25,0.751178,3.777753112991679,12.7276,17.0885,0.266712,29.025487025684928
328,ergo,30,PE,PO,0.5,100,25,0.7678130000000001,3.717913419996144,12.1265,15.6738,0.251157,27.763350357334936
328,ergo,30,PE,PO,0.5,0,25,0.718596,3.9266105027897105,13.6193,20.3519,0.297391,34.18353212031724
328,ergo,30,PE,PO,0.5,50,25,0.744607,3.8077513981052142,12.8622,17.6515,0.27404,31.325169916337632
298,ergo,30,PE,DP,0.0,100,0,0.6409130000000001,4.448778096939137,36.0835,50.1411,0.559366,84.04762958837726
298,ergo,30,PE,DP,0.0,100,0,0.6408499999999999,4.442895816675083,35.8942,51.1521,0.560971,79.60772286759455
298,ergo,30,PE,DP,0.0,33,0,0.627934,4.459949808874221,40.5676,60.9444,0.605344,98.1271448915745
298,ergo,30,PE,DP,0.0,33,0,0.628495,4.46053250621901,40.1567,60.7811,0.604175,84.5029768510082
298,ergo,30,PE,DP,0.0,50,0,0.631403,4.4573011659702715,39.4162,57.6079,0.59362,94.5966711774947
298,ergo,30,PE,DP,0.0,50,0,0.631827,4.4558946655823135,38.8318,57.1181,0.591739,81.95442796326202
298,ergo,30,PE,DP,0.0,75,0,0.636544,4.448542012772052,37.211,53.034,0.574085,92.1895988282657
298,ergo,30,PE,DP,0.0,75,0,0.636558,4.448241246003381,37.4258,54.1178,0.575223,79.29602184577452
298,ergo,30,PE,DP,0.0,25,0,0.6258720000000001,4.465075478638077,41.3376,62.8717,0.61261,97.08198557611675
298,ergo,30,PE,DP,0.0,25,0,0.625943,4.466838516275615,41.6472,63.9334,0.614455,83.73781687860631
298,ergo,30,PE,DP,0.0,67,0,0.634924,4.447547385069683,38.0641,55.1474,0.580757,94.58410917763096
298,ergo,30,PE,DP,0.0,67,0,0.6352720000000001,4.446298320468916,37.9083,55.4581,0.579901,84.01933779117186
298,ergo,30,PE,DP,0.0,0,0,0.612433,4.52547514002697,48.9437,84.8581,0.671953,43.03145965658269
298,ergo,30,PE,DP,0.0,0,0,0.618379,4.490505384610444,45.5931,72.3019,0.643911,70.70581410343895
298,ergo,30,PE,PO,0.5,33,25,0.735217,3.846468066813088,13.1246,18.5111,0.281329,30.658119720558258
298,ergo,30,PE,PO,0.5,75,25,0.75589,3.76450119443658,12.4147,16.7159,0.264749,29.414232387876424
298,ergo,30,PE,PO,0.5,25,25,0.731733,3.870762033339698,13.0246,18.6083,0.285321,32.56848085989703
298,ergo,30,PE,PO,0.5,67,25,0.7517180000000001,3.7781378267906796,12.625,17.0165,0.268035,29.85893893760274
298,ergo,30,PE,PO,0.5,100,25,0.76763,3.7190345656128834,12.2072,15.959,0.251456,27.544221207201705
298,ergo,30,PE,PO,0.5,0,25,0.7187,3.9153173463346107,13.744,20.0849,0.298793,33.107059508929495
298,ergo,30,PE,PO,0.5,50,25,0.744211,3.8120061011631208,12.7464,17.851,0.274016,30.495819130420625
298,ergo,30,PE,PI,1.0,0,0,0.731341,3.859787218398491,11.6078,18.2397,0.213836,39.045390265499805
298,ergo,30,PE,PI,1.0,75,0,0.755548,3.7959664849604167,11.2899,16.317,0.200009,37.64681604105723
298,ergo,30,PE,PI,1.0,50,0,0.748395,3.810416286756631,11.369,16.9678,0.203183,39.472529180262086
298,ergo,30,PE,PI,1.0,100,0,0.7617919999999999,3.7852037983548144,11.1921,15.9831,0.197186,38.78055874229155
298,ergo,30,PE,PI,1.0,25,0,0.7405419999999999,3.82831066630942,11.5722,17.5325,0.209256,39.98960756039012
298,ergo,30,PE,PI,1.0,67,0,0.751241,3.8056012232469847,11.4739,16.9034,0.204456,38.9753451629194
298,ergo,30,PE,PI,1.0,33,0,0.7424689999999999,3.831207138808164,11.506,17.3875,0.206503,38.16026807485494
328,ergo,30,PE,PO,0.5,33,20,0.729259,3.8807997379371137,13.6034,19.4398,0.291025,35.288834921814924
328,ergo,30,PE,PO,0.5,75,20,0.7484910000000001,3.7985594537756917,12.9038,17.8217,0.273585,31.616756172059258
328,ergo,30,PE,PO,0.5,25,20,0.7263299999999999,3.891485517248519,13.6025,19.5658,0.293744,34.03253962717508
328,ergo,30,PE,PO,0.5,67,20,0.7451340000000001,3.8137254786497294,13.0151,17.8374,0.275001,31.437994429077072
328,ergo,30,PE,PO,0.5,100,20,0.759032,3.755937989909512,12.6663,16.6879,0.261793,30.74012028780374
328,ergo,30,PE,PO,0.5,0,20,0.714983,3.947845219469297,14.3839,20.8817,0.308677,36.89250335700441
328,ergo,30,PE,PO,0.5,50,20,0.737845,3.8394672277829365,13.3704,18.5447,0.282876,33.32133412348164
298,ergo,30,PE,PI,1.0,0,30,0.759538,3.7151345666292137,9.86666,14.3632,0.178258,19.444096274996927
298,ergo,30,PE,PI,1.0,75,30,0.808496,3.5224714307331553,9.54931,12.6639,0.165685,20.32105335291741
298,ergo,30,PE,PI,1.0,50,30,0.792978,3.5727108969037324,9.59611,13.1199,0.168893,19.870223460039977
298,ergo,30,PE,PI,1.0,100,30,0.8219620000000001,3.466886214644351,9.50453,11.9797,0.161085,19.156022083166388
298,ergo,30,PE,PI,1.0,25,30,0.7772209999999999,3.640155374101578,9.58125,13.6309,0.173962,19.78189849114872
298,ergo,30,PE,PI,1.0,67,30,0.8031220000000001,3.538624776010721,9.59725,12.8113,0.167068,19.89077705946769
298,ergo,30,PE,PI,1.0,33,30,0.7829689999999999,3.6229272701499724,9.72567,13.3912,0.172586,20.33655120835619
328,ergo,30,PE,DP,0.0,100,30,0.6811539999999999,4.159442540749662,24.5851,33.1122,0.442418,39.38069836964279
328,ergo,30,PE,DP,0.0,33,30,0.651421,4.305781807182694,30.7914,44.9196,0.523738,56.211117852129206
328,ergo,30,PE,DP,0.0,50,30,0.66181,4.258694620858424,29.0683,40.2498,0.49281,31.745286960995003
328,ergo,30,PE,DP,0.0,75,30,0.669315,4.221067647253108,26.8385,37.0214,0.473463,46.75473730720278
328,ergo,30,PE,DP,0.0,25,30,0.648356,4.3247888415732945,31.6327,45.9068,0.532258,58.563163929923476
328,ergo,30,PE,DP,0.0,67,30,0.6659160000000001,4.237392274871514,27.6029,37.9338,0.484336,50.81387883804648
328,ergo,30,PE,DP,0.0,0,30,0.6392,4.367363254109147,34.4502,52.1308,0.561973,67.53472981588077
298,ergo,30,PE,PI,1.0,0,25,0.75729,3.732061161422994,9.91393,14.9296,0.182761,21.596723976693013
298,ergo,30,PE,PI,1.0,75,25,0.801236,3.553111634616382,9.87828,13.1838,0.169772,22.11363284845155
298,ergo,30,PE,PI,1.0,50,25,0.7881659999999999,3.6061927764292925,9.75967,13.3857,0.175386,21.734461371247537
298,ergo,30,PE,PI,1.0,100,25,0.814748,3.5069465797593544,9.78869,12.5488,0.165589,20.908971163116274
298,ergo,30,PE,PI,1.0,25,25,0.7735500000000001,3.662239993935124,9.83158,14.1372,0.177861,22.64660183541303
298,ergo,30,PE,PI,1.0,67,25,0.797701,3.568454418870985,9.80327,13.0922,0.170752,22.28064592535148
298,ergo,30,PE,PI,1.0,33,25,0.776918,3.6469393394653054,10.0849,13.8788,0.177109,21.498003018707525
328,ergo,30,PE,DP,0.0,100,5,0.648485,4.388354228552281,33.6309,45.9306,0.535618,68.13802748957919
328,ergo,30,PE,DP,0.0,33,5,0.6326200000000001,4.439720265683569,38.4557,57.5183,0.588801,79.4822642515802
328,ergo,30,PE,DP,0.0,50,5,0.636524,4.42082697436847,37.2552,54.1411,0.576218,77.52274760801431
328,ergo,30,PE,DP,0.0,75,5,0.6426220000000001,4.411619981454198,35.0885,50.1203,0.554973,73.48891023261359
328,ergo,30,PE,DP,0.0,25,5,0.630456,4.445837676528878,39.0271,59.1096,0.596608,78.97770579072302
328,ergo,30,PE,DP,0.0,67,5,0.640876,4.417679484587076,35.3857,51.1989,0.559683,75.1812141447383
328,ergo,30,PE,DP,0.0,0,5,0.623213,4.472941833316597,42.6334,66.525,0.623867,78.1425037791688
328,ergo,30,PE,DP,0.0,100,0,0.641339,4.443232519351373,36.035,50.4976,0.559155,78.81258952688462
328,ergo,30,PE,DP,0.0,33,0,0.628215,4.463342939879574,40.1437,61.2901,0.604086,83.18033148156606
328,ergo,30,PE,DP,0.0,50,0,0.6319980000000001,4.453281589218573,38.7422,58.1301,0.590417,83.91205633308152
328,ergo,30,PE,DP,0.0,75,0,0.637039,4.452996694222907,37.0401,53.6823,0.57275,80.60488561131436
328,ergo,30,PE,DP,0.0,25,0,0.625961,4.468296186986503,41.2489,62.9932,0.61214,84.83122538423544
328,ergo,30,PE,DP,0.0,67,0,0.635074,4.449286932685098,37.8758,54.6351,0.580661,80.19378981572736
328,ergo,30,PE,DP,0.0,0,0,0.618227,4.490008581480232,45.5341,71.872,0.644739,71.4210731137851
298,ergo,30,PE,PI,1.0,0,15,0.7492730000000001,3.7772123802179287,10.6615,15.9366,0.194546,26.909421119726982
298,ergo,30,PE,PI,1.0,75,15,0.784733,3.635470829788268,10.1476,14.073,0.181269,26.248326856681977
298,ergo,30,PE,PI,1.0,50,15,0.7735219999999999,3.6785226434171676,10.1955,14.6834,0.187008,26.647170715270974
298,ergo,30,PE,PI,1.0,100,15,0.794543,3.6045198497792796,10.2587,13.8399,0.176554,26.55450415732512
298,ergo,30,PE,PI,1.0,25,15,,,,,,
298,ergo,30,PE,PI,1.0,67,15,0.7816190000000001,3.6499850744869526,10.3113,14.3096,0.182952,26.851543488430288
298,ergo,30,PE,PI,1.0,33,15,0.765084,3.7096786496740215,10.3719,15.0705,0.187167,26.521837446176747
298,ergo,30,PE,PO,0.5,33,15,0.723948,3.9187230316309076,14.0246,20.2034,0.30081,36.928943166714376
298,ergo,30,PE,PO,0.5,75,15,0.7412909999999999,3.8458249224888412,13.4245,18.3834,0.280368,35.36524739226731
298,ergo,30,PE,PO,0.5,25,15,0.7198650000000001,3.932663796569919,14.0847,20.6359,0.305659,41.42773674219758
298,ergo,30,PE,PO,0.5,67,15,0.7358669999999999,3.8598561403443306,13.5814,19.0703,0.287727,35.451574289158096
298,ergo,30,PE,PO,0.5,100,15,0.748738,3.811073497475345,13.1649,17.5746,0.273761,34.31586604397596
298,ergo,30,PE,PO,0.5,0,15,0.7102750000000001,3.9767719804779986,14.881,22.3249,0.317481,41.20021963568951
298,ergo,30,PE,PO,0.5,50,15,0.729559,3.8887212345626416,13.6961,19.6131,0.295094,36.8291373677372
298,ergo,30,PE,DI,2.0,67,15,0.841431,3.391680665197253,7.88662,10.6474,0.0675507,18.539415043228107
298,ergo,30,PE,DI,2.0,33,15,0.820844,3.4666359860518874,7.82259,11.1375,0.0717213,17.980168410171704
298,ergo,30,PE,DI,2.0,25,15,0.816316,3.480329250893167,7.72857,11.3841,0.0731227,17.035591892791864
298,ergo,30,PE,DI,2.0,100,15,0.8565560000000001,3.3451427112005803,7.98246,10.198,0.0628017,18.19740044430176
298,ergo,30,PE,DI,2.0,50,15,0.8315260000000001,3.4267069826367234,7.72572,10.9053,0.0693881,18.274570034841638
298,ergo,30,PE,DI,2.0,0,15,0.798373,3.5532339504645236,7.91333,11.9318,0.0769998,15.039450782099832
298,ergo,30,PE,DI,2.0,75,15,0.8446670000000001,3.3785496967066067,7.80804,10.5987,0.0661468,17.944881438025476
298,ergo,30,PE,PI,1.0,0,5,0.7371559999999999,3.8382416493977196,11.2142,17.5605,0.20799,35.39927325631492
298,ergo,30,PE,PI,1.0,75,5,0.7647740000000001,3.740495337639114,10.8669,15.5539,0.193932,32.69935833968202
298,ergo,30,PE,PI,1.0,50,5,0.7559610000000001,3.763043182914398,11.2806,16.2872,0.199108,34.3811412910332
298,ergo,30,PE,PI,1.0,100,5,0.772905,3.7168592825666167,10.875,15.0611,0.189321,33.13540714932387
298,ergo,30,PE,PI,1.0,25,5,0.746539,3.8040857249370355,11.2793,16.9515,0.203086,33.85405984143287
298,ergo,30,PE,PI,1.0,67,5,0.762988,3.745884330305163,10.8727,15.7206,0.193598,33.430631800097686
