ZIPCODE	GENDER_FEMALE	GENDER_MALE	GROUP_SIZE_CAT	AGE_CAT	AGE_T1	AGE_T2	BMI_T1	WEIGHT_T1	HIP_T1	HEIGHT_T1	WAIST_T1	BMI_T2	WEIGHT_T2	HIP_T2	HEIGHT_T2	WAIST_T2	EDUCATION_LOWER_T1	EDUCATION_LOWER_T2	WORK_T1	WORK_T2	LOW_QUALITY_OF_LIFE_T1	LOW_QUALITY_OF_LIFE_T2	DBP_T1	DBP_T2	HBF_T1	HBF_T2	MAP_T1	MAP_T2	SBP_T1	SBP_T2	HTN_MED_T1	CHO_T1	GLU_T1	CHO_T2	GLU_T2	RESPIRATORY_DISEASE_T1	PACKYEARS	SMOKING	METABOLIC_DISORDER_T1	METABOLIC_DISORDER_T2	LLDS	Quintile_LLDS	MWK_VAL	SCOR_VAL	MWK_NO_VAL	SCOR_NO_VAL	PREGNANCIES	OSTEOARTHRITIS_T1	SLEEP_QUALITY	DIAG_CFS_CDC	DIAG_FIBROMYALGIA_ACR	DIAG_IBS_ROME3	C_SUM_T1	A_SUM_T1	SC_SUM_T1	I_SUM_T1	E_SUM_T1	SD_SUM_T1	V_SUM_T1	D_SUM_T1	LTE_SUM_T1	LDI_SUM_T1	LTE_SUM_T2	LDI_SUM_T2	NSES_YEAR	NSES	MENTAL_DISORDER_T1	MENTAL_DISORDER_T2
9331	57,39	42,61	1	10	54,19	60,40	26,17	79,28	98,24	173,61	90,35	26,44	79,77	99,39	173,43	93,12	38,94	40,63	55,56	50,00	10,19	10,77	73,32	74,71	70,23	68,05	94,03	98,17	125,95	134,59	19,82	5,42	5,17	5,43	5,24	8,33	6,69	20,54	6,14	7,89	26,00	3,41	421,13	2238,65	358,14	1923,70	1,90	10,43	28,57	9,80	1,92	9,62	29,81	19,30	19,59	21,89	22,07	29,37	17,72	28,88	1,20	2,41	0,88	1,42	2010,00	-0,32	1,86	1,72
9351	55,98	44,02	10	8	44,22	50,10	26,03	79,98	98,01	174,98	90,43	26,17	80,58	100,69	175,25	91,14	26,86	27,22	75,79	74,29	9,87	11,59	72,68	73,23	69,84	67,26	91,62	94,49	122,41	128,10	13,73	5,00	4,96	5,04	5,04	8,68	5,87	17,84	2,25	3,13	24,15	3,00	459,07	2469,43	271,21	1530,11	2,03	7,72	36,64	2,51	4,43	6,73	29,82	18,85	20,02	22,17	22,28	29,33	18,17	28,58	1,05	2,60	0,73	2,04	2009,97	-0,90	1,98	1,53
9354	55,53	44,47	3	8	44,05	48,21	26,36	80,89	98,83	174,90	90,78	26,52	81,22	101,14	174,74	91,75	38,11	37,89	78,74	81,42	7,85	10,13	73,70	73,61	70,14	68,68	92,85	94,38	124,58	128,03	10,86	5,10	4,94	5,10	5,03	6,81	5,35	19,57	3,13	3,91	23,63	2,94	313,45	1664,66	244,24	1318,64	2,11	5,54	34,03	3,11	4,28	3,66	29,32	19,08	20,73	21,87	21,91	28,98	18,62	28,46	0,99	2,10	0,65	1,94	2010,00	-0,55	1,57	2,31
9355	53,03	46,97	1	8	45,44	51,46	24,88	76,98	95,92	175,25	88,71	25,33	78,32	98,89	175,71	90,28	35,48	34,29	74,58	77,14	6,45	14,29	72,85	73,39	70,23	67,61	91,32	94,66	120,94	128,27	13,85	4,87	5,10	4,87	5,25	14,75	4,74	13,11	3,13	3,13	23,15	2,80	529,78	2701,13	298,60	1545,22	2,21	6,15	31,25	0,00	3,13	6,06	29,17	19,02	19,27	21,57	21,17	29,52	17,97	27,95	0,78	2,45	0,39	1,41	2010,00	1,04	0,45	0,82
9356	57,72	42,28	5	8	45,43	50,43	25,82	78,23	96,81	173,61	90,10	26,04	78,99	100,00	173,88	90,41	32,28	30,12	72,84	73,87	8,05	11,75	72,55	72,61	71,39	68,26	91,49	93,64	122,30	127,34	15,98	5,05	5,05	5,05	5,07	7,17	5,89	13,55	4,14	4,48	24,48	3,07	414,62	2205,52	263,33	1449,08	2,08	8,39	30,55	2,08	6,60	6,57	29,75	18,66	19,73	21,71	21,84	29,57	18,21	28,54	1,04	2,25	0,74	1,86	2009,96	-0,13	1,53	1,60
9363	58,95	41,05	4	8	43,23	47,91	25,65	77,85	97,02	173,65	88,64	25,74	78,83	99,86	174,66	89,11	29,20	30,10	70,34	74,14	7,56	8,59	71,85	72,39	70,01	67,72	91,08	92,68	122,70	125,85	11,09	5,04	4,96	5,11	5,03	6,90	5,27	17,47	3,03	4,56	24,59	3,11	460,40	2414,41	270,49	1464,87	2,24	9,28	33,88	1,58	5,51	2,73	29,99	18,55	19,88	21,88	22,06	29,53	18,10	28,73	0,98	2,26	0,63	1,90	2009,92	-1,29	1,24	1,21
9364	62,96	37,04	1	8	43,96	50,55	25,99	78,26	97,00	173,02	88,65	25,97	76,60	99,83	171,66	89,03	37,25	44,44	66,67	73,08	7,84	18,52	72,70	72,82	71,13	69,46	92,24	93,89	124,33	127,43	19,23	4,92	4,97	5,01	4,99	7,84	5,99	25,49	3,70	5,56	24,38	3,04	432,56	2308,42	222,00	1255,60	1,91	9,43	26,32	0,00	8,70	8,70	29,69	18,75	20,09	22,25	22,52	29,64	17,91	28,27	0,78	1,80	0,65	1,96	2009,85	-0,59	0,56	2,79
9365	62,77	37,23	1	8	45,99	50,68	25,71	77,09	97,47	173,04	88,70	26,19	77,81	100,85	172,51	89,35	25,56	20,34	69,41	63,16	13,79	22,03	73,35	71,96	68,81	64,90	93,41	93,59	126,01	129,01	18,68	5,28	4,98	5,14	4,95	14,94	5,80	17,65	2,17	3,26	24,84	3,14	327,05	1682,73	222,88	1161,85	2,00	10,64	30,23	5,36	3,64	3,57	29,31	19,16	19,40	22,74	22,04	29,11	18,04	27,83	0,96	2,49	0,95	2,63	2010,00	0,77	2,30	3,50
9367	59,06	40,94	1	8	41,86	48,69	25,83	77,08	96,94	172,04	88,50	25,76	77,72	100,33	173,66	89,62	39,32	47,30	73,87	68,92	8,62	16,22	71,80	72,93	69,23	66,82	91,29	93,54	123,28	127,35	17,36	5,07	5,16	4,96	5,03	9,48	5,00	19,47	5,74	8,20	23,50	2,87	340,21	1862,65	236,30	1343,10	2,08	11,29	22,73	4,69	4,69	12,50	29,20	18,91	20,48	22,37	21,77	28,98	18,96	28,11	1,14	2,22	0,65	2,00	2009,78	-1,07	1,10	1,86
9401	61,01	38,99	5	9	46,41	51,16	25,02	75,73	96,02	173,47	85,72	25,37	76,56	96,69	173,41	87,70	20,33	19,46	67,75	66,80	9,46	11,72	71,86	73,03	71,69	69,66	91,24	93,93	122,13	127,25	13,86	5,11	5,01	5,22	5,03	8,23	7,00	19,79	3,87	4,89	25,47	3,29	474,85	2519,99	295,66	1624,01	1,57	7,81	35,05	3,48	4,85	5,19	30,05	18,33	19,32	22,27	22,24	29,12	17,88	28,28	1,16	2,86	0,89	2,10	2010,00	-0,60	2,14	1,75
9402	61,66	38,34	8	8	42,74	48,95	26,25	79,77	98,67	173,99	89,08	26,66	80,72	99,78	173,88	90,88	31,76	30,07	67,31	70,07	11,08	13,66	72,15	73,28	72,22	69,65	91,60	94,12	122,39	127,71	13,12	5,03	5,02	5,09	5,04	9,09	5,90	23,40	3,75	4,60	23,90	2,98	582,55	3049,23	299,03	1631,62	1,60	6,32	41,53	5,48	7,27	5,48	29,31	19,13	20,19	22,73	22,33	28,72	18,71	27,96	1,15	2,77	0,95	2,27	2010,00	-1,53	2,01	2,93
9403	58,64	41,36	15	8	42,47	47,63	25,51	78,12	97,01	174,48	87,25	25,94	79,15	98,15	174,47	89,46	19,44	17,94	79,04	79,42	9,36	12,02	72,21	73,76	71,18	68,33	90,88	94,17	120,74	127,21	10,00	5,02	4,97	5,07	5,06	9,62	4,84	15,25	2,20	3,38	24,38	3,08	497,81	2687,09	285,46	1625,38	1,82	6,15	38,29	2,63	7,27	4,81	29,96	18,56	19,66	22,15	22,07	29,47	18,07	28,76	1,02	2,59	0,81	2,26	2010,00	0,68	1,67	2,22
9404	57,44	42,56	6	8	43,39	48,45	26,08	79,26	97,99	174,08	88,57	26,27	80,13	98,33	174,42	90,10	27,46	25,00	70,52	77,94	11,51	12,50	72,23	73,40	72,69	69,78	91,85	93,69	123,10	126,75	12,41	5,02	5,06	5,13	5,06	10,79	7,50	26,14	3,00	4,49	24,36	3,06	584,33	3016,72	284,14	1515,75	1,58	7,95	43,70	3,78	4,26	4,60	29,56	19,08	19,32	22,61	22,56	28,86	18,39	27,46	1,39	3,00	0,82	2,33	2010,00	-2,14	2,76	1,99
9405	56,30	43,70	8	8	44,60	49,72	25,88	79,03	97,85	174,37	88,42	26,47	80,03	99,26	173,77	91,01	23,55	23,43	75,55	72,36	8,53	11,81	72,48	74,16	71,99	69,22	91,46	94,65	121,68	127,90	11,71	5,09	5,00	5,20	5,10	9,31	6,06	17,84	2,48	3,71	24,44	3,11	429,57	2300,24	282,52	1565,01	1,87	7,67	34,42	4,60	8,24	4,90	29,89	18,53	19,31	22,26	22,26	29,32	17,90	28,43	1,05	2,69	0,91	2,19	2010,00	0,75	1,69	2,06
9406	61,43	38,57	8	8	42,03	47,48	26,33	79,41	98,53	173,33	88,73	26,69	80,59	99,83	173,63	91,36	30,16	28,67	71,43	74,66	15,88	14,80	72,07	74,13	74,14	69,84	91,38	94,73	122,12	127,89	10,50	5,06	5,02	5,09	5,11	11,68	6,81	25,03	4,29	6,61	23,32	2,83	568,84	2957,08	278,47	1505,21	1,65	5,70	43,17	4,38	9,44	7,08	29,32	19,06	19,88	22,68	22,44	28,80	18,68	27,91	1,35	3,25	0,91	2,74	2010,00	-2,19	2,49	3,07
9407	60,36	39,64	5	8	42,17	47,18	25,91	78,54	97,97	173,65	88,05	26,17	79,46	98,85	174,05	90,21	26,12	21,01	74,57	74,37	11,71	15,52	72,45	74,59	73,13	70,29	91,63	95,33	122,24	128,62	12,16	5,00	5,02	5,08	5,08	11,32	5,68	19,31	2,21	4,23	24,21	3,03	565,25	2925,01	307,86	1638,03	1,77	6,07	35,06	3,98	7,69	7,11	29,41	18,83	19,88	22,46	22,04	28,90	18,65	27,94	1,15	2,69	0,90	2,30	2010,00	0,12	2,33	2,93
9408	56,39	43,61	14	7	39,64	44,44	25,56	79,40	97,42	175,79	87,43	25,75	79,32	97,83	175,23	88,39	14,73	13,45	83,32	85,05	8,31	8,33	70,84	72,27	71,65	67,97	88,97	91,94	118,34	123,62	7,34	4,86	4,92	4,90	4,94	11,80	4,03	15,38	1,97	2,74	24,06	3,00	367,76	2023,55	257,28	1471,12	2,02	4,15	35,28	1,52	3,65	4,53	30,40	18,36	19,53	22,02	22,74	29,65	17,71	28,76	1,01	2,85	0,75	2,28	2009,99	1,09	1,57	1,53
9411	60,71	39,29	1	9	49,60	53,81	26,69	81,18	99,90	174,26	90,63	26,53	80,20	100,46	173,69	92,20	36,14	35,29	72,08	68,12	10,83	7,35	73,32	76,68	71,48	67,46	92,79	98,24	123,49	133,72	16,97	5,04	5,00	5,16	4,97	8,28	5,74	14,38	3,05	3,66	24,50	3,07	484,96	2436,77	309,65	1560,19	2,12	8,93	44,44	5,36	12,50	3,57	29,37	19,08	20,23	22,20	22,42	28,93	18,22	28,11	1,11	2,30	1,02	1,72	2009,95	-0,97	1,54	1,26
9414	55,05	44,95	1	9	49,60	54,78	25,53	79,75	97,78	176,11	88,51	25,49	78,78	97,33	175,43	88,45	29,25	30,65	68,00	55,74	6,93	6,45	74,28	76,78	67,62	65,67	94,32	98,46	125,59	133,86	14,81	5,15	5,01	5,35	5,10	6,93	6,39	17,65	2,83	4,72	24,78	3,14	582,19	3069,79	278,09	1549,26	2,40	9,17	24,14	0,00	2,04	3,92	29,71	18,94	19,76	21,71	21,57	29,94	18,08	28,09	1,04	2,18	0,48	1,32	2010,00	-0,04	0,84	1,69
9421	56,20	43,80	5	8	43,83	49,10	26,22	80,11	98,38	174,30	88,28	26,24	79,89	98,40	174,20	90,17	29,45	30,65	77,26	77,11	10,02	11,29	73,04	74,16	72,15	69,10	92,39	94,44	123,10	127,25	10,93	5,10	5,01	5,06	4,95	8,58	5,57	18,07	3,99	4,59	23,87	2,97	349,74	1853,75	265,73	1433,73	2,12	4,68	36,40	3,90	8,42	4,37	29,88	18,70	19,64	22,11	22,21	29,38	18,03	28,53	1,06	2,42	0,91	2,09	2010,00	0,25	1,99	2,33
9422	58,73	41,27	6	8	42,83	47,48	26,43	80,69	98,91	174,16	89,27	26,46	80,65	98,94	174,23	91,28	30,13	26,93	77,74	78,51	11,06	10,32	71,71	73,63	70,64	66,64	90,91	94,23	121,59	127,55	11,74	5,01	5,04	5,01	5,04	9,09	6,15	22,06	3,25	4,80	23,06	2,79	444,99	2349,87	241,82	1333,98	2,01	6,34	34,48	4,01	7,80	6,69	29,45	18,97	19,93	22,00	22,14	29,14	18,25	28,22	1,02	2,55	0,83	2,18	2009,99	-0,57	1,41	1,37
9423	60,11	39,89	1	8	43,57	47,27	26,55	80,71	99,58	174,09	89,95	26,55	80,43	99,63	173,89	92,36	39,64	35,71	77,30	85,57	9,04	10,20	72,58	71,97	70,67	68,77	91,73	92,43	122,71	125,42	10,06	5,00	4,85	5,18	4,93	11,45	6,19	23,31	1,17	1,17	22,50	2,62	453,11	2393,72	243,42	1345,28	1,92	5,08	37,50	4,88	8,64	10,98	30,08	18,27	19,91	21,82	23,11	29,64	17,71	28,45	1,16	2,38	1,21	2,35	2010,00	-0,95	1,46	1,86
9431	56,97	43,03	5	8	45,25	49,21	25,85	80,41	98,65	176,08	88,11	25,68	79,41	97,88	175,68	89,09	21,66	15,28	78,51	80,35	5,94	7,36	73,75	74,75	69,20	65,18	92,93	95,22	123,59	128,96	10,51	5,06	4,89	5,04	4,88	8,20	5,07	11,65	2,07	2,69	24,59	3,13	303,77	1654,67	281,39	1542,77	2,14	6,77	28,84	1,18	1,20	5,88	30,31	18,55	19,79	21,91	22,34	29,65	17,65	28,52	0,98	2,41	0,66	1,94	2009,99	-0,55	1,00	1,09
9439	58,06	41,94	1	7	41,34	44,05	25,94	82,22	100,16	177,59	89,48	26,42	82,73	101,01	176,43	91,68	35,48	34,21	72,58	81,58	11,29	18,42	74,77	74,58	70,60	67,45	94,13	95,63	125,52	129,48	8,06	5,24	4,86	4,92	4,78	8,06	6,04	14,75	1,64	3,28	22,54	2,62	207,31	1131,46	190,43	1047,02	2,46	9,68	21,88	11,54	24,00	3,85	30,03	18,98	20,20	21,53	22,39	29,88	17,68	28,73	1,48	2,61	0,66	2,14	2010,00	0,71	1,15	1,19
9442	55,93	44,07	1	8	46,64	50,68	26,28	81,47	99,19	176,14	89,80	27,59	83,48	101,04	173,98	95,19	23,73	14,29	71,93	80,95	12,28	23,81	74,54	77,92	71,76	67,29	94,83	101,13	126,83	138,21	18,64	4,94	4,97	4,92	5,25	8,77	5,70	14,29	3,51	5,26	23,59	2,96	312,71	1649,58	191,77	1044,90	2,00	5,08	36,36	5,00	15,00	10,00	29,43	19,37	20,08	22,71	22,57	28,43	17,92	27,98	1,19	2,68	0,33	2,19	2010,00	1,21	1,00	1,95
9444	55,70	44,30	1	8	41,91	48,74	26,61	83,22	100,57	176,80	90,35	26,99	83,55	100,32	176,43	92,26	20,78	15,63	82,89	84,38	6,58	15,63	73,28	75,68	70,56	68,00	92,14	95,30	122,30	127,86	6,49	4,80	4,90	5,01	4,83	9,21	3,16	17,81	1,30	1,30	23,51	2,89	306,82	1687,11	220,91	1257,56	1,97	5,06	57,14	4,00	8,33	4,00	29,87	18,67	20,00	21,84	22,57	28,71	17,87	28,51	0,85	2,01	0,87	1,94	2010,00	0,57	1,13	2,97
9451	56,45	43,55	2	9	49,79	55,32	26,20	80,07	99,06	174,44	89,24	25,95	79,70	98,65	175,02	90,46	35,00	34,67	71,60	64,86	7,66	11,18	73,02	75,07	70,19	65,89	92,81	96,64	123,76	131,35	19,08	5,14	5,05	5,21	5,01	7,28	6,81	17,65	2,87	4,66	24,96	3,22	343,52	1891,92	276,72	1557,93	2,11	10,53	39,02	2,59	4,17	2,52	30,07	18,28	19,46	21,58	21,97	29,74	17,92	28,86	1,06	2,00	0,58	1,55	2010,00	-0,76	1,31	1,14
9461	57,20	42,80	4	8	45,92	53,63	26,41	81,37	99,85	175,32	90,20	26,22	79,70	99,15	174,22	90,17	27,79	20,00	78,00	76,60	8,11	6,34	72,60	73,97	69,88	66,96	91,70	95,50	122,10	130,03	12,83	5,05	5,04	5,18	4,99	7,43	4,96	14,09	3,25	3,90	24,18	3,06	317,71	1760,90	249,11	1417,91	2,02	7,05	27,78	1,94	2,88	2,88	29,81	18,65	20,23	22,48	22,72	29,40	18,17	28,46	1,14	2,54	0,70	1,61	2009,97	-0,57	1,41	1,15
9462	62,40	37,60	1	9	48,74	58,90	26,17	78,50	99,21	173,03	89,63	26,57	77,23	99,45	170,44	91,91	38,71	46,81	60,17	41,67	10,92	10,42	75,00	77,94	68,74	66,85	95,06	101,34	126,57	138,83	16,13	5,22	4,97	5,52	5,08	5,04	7,17	18,70	3,23	4,07	24,49	3,10	236,93	1329,22	208,71	1188,12	1,85	8,80	25,00	0,00	2,63	7,69	30,53	17,81	19,38	21,79	21,47	29,88	17,80	29,69	1,17	2,46	0,96	1,79	2009,90	-0,52	1,20	4,13
9463	60,47	39,53	1	8	45,66	53,47	26,79	81,88	100,38	174,73	90,48	25,72	78,68	98,81	174,84	88,90	21,26	19,35	70,73	63,33	5,60	16,13	74,27	71,56	68,93	63,74	93,19	93,68	123,19	129,21	11,11	5,09	5,09	5,01	5,00	8,87	6,04	18,70	1,57	3,15	24,33	3,09	294,15	1535,82	248,20	1306,05	1,84	4,69	31,48	9,09	0,00	4,55	29,57	19,77	20,45	22,32	22,35	29,51	18,54	28,10	1,10	2,56	0,90	2,57	2010,00	0,43	1,59	4,97
9468	59,70	40,30	3	9	47,76	55,96	26,09	80,80	98,87	175,73	89,50	26,15	81,33	99,75	176,19	91,80	23,53	20,79	72,15	64,00	7,50	10,89	74,13	74,71	69,82	66,56	94,15	97,16	125,68	133,14	13,19	5,15	4,95	5,25	5,02	10,31	6,46	20,38	3,13	4,06	25,12	3,20	307,52	1698,02	274,71	1533,94	2,01	6,69	38,40	2,25	3,41	4,49	29,93	18,61	19,89	22,01	22,35	29,40	17,95	28,54	1,07	2,23	0,57	1,96	2010,00	-0,27	1,70	2,24
9471	59,21	40,79	5	8	46,41	52,98	25,40	77,72	97,32	174,69	87,41	25,36	77,17	98,34	174,12	88,44	21,59	22,05	76,69	70,41	6,67	9,18	72,85	74,90	69,66	66,05	92,19	96,28	123,07	130,79	12,17	5,13	4,94	5,08	4,98	6,67	5,44	17,30	2,15	3,13	25,08	3,24	328,43	1830,85	288,26	1629,99	2,17	6,59	36,21	3,21	1,31	3,85	30,01	18,07	19,30	21,79	22,06	29,49	17,70	28,50	1,07	2,50	0,77	1,78	2009,99	-0,65	1,36	1,81
9472	59,60	40,40	3	8	43,25	48,25	24,89	76,70	96,37	175,05	85,88	24,95	77,14	97,55	175,29	87,95	19,95	15,88	82,23	82,84	8,44	4,73	72,48	73,04	69,53	64,62	90,80	93,77	120,34	126,53	10,88	5,06	4,89	5,06	4,87	8,20	6,11	18,80	1,56	2,34	24,96	3,27	286,43	1682,13	250,93	1504,64	2,11	3,79	40,10	1,54	1,54	5,38	29,88	18,22	19,67	21,91	22,23	29,22	18,19	28,54	0,92	2,58	0,75	2,05	2010,00	1,02	1,63	1,71
9481	59,32	40,68	5	8	44,41	49,78	25,65	78,67	97,89	174,65	87,83	26,09	80,26	99,10	175,10	90,97	21,33	18,75	74,77	77,41	9,87	8,63	72,03	74,50	70,24	67,18	91,09	95,60	121,31	129,66	11,17	5,03	4,99	5,02	5,03	8,97	5,40	17,22	3,12	4,16	24,41	3,06	426,43	2284,78	286,58	1585,52	2,04	8,16	29,06	1,89	5,70	5,64	29,77	18,43	19,71	22,09	21,99	29,38	18,14	28,60	0,97	2,41	0,81	2,02	2010,00	-0,62	1,93	2,68
9482	56,52	43,48	2	8	43,91	47,30	25,67	78,14	97,01	173,80	87,40	25,86	79,22	98,26	174,64	90,15	27,23	24,81	79,13	84,50	6,44	5,47	70,87	74,03	70,72	66,64	89,83	94,87	120,00	127,87	12,35	5,10	4,96	5,21	4,97	7,76	6,63	23,56	2,46	4,10	24,09	3,00	475,41	2531,40	236,60	1337,34	2,07	4,78	32,76	2,06	3,06	3,06	29,60	18,93	19,23	22,11	22,32	29,15	18,07	27,96	1,04	2,55	0,78	2,17	2009,97	0,68	1,41	2,02
9483	57,41	42,59	1	9	48,67	50,89	26,37	81,81	98,51	175,92	89,63	26,10	81,29	99,06	176,10	91,94	20,75	15,15	78,00	84,85	4,00	6,06	74,46	74,36	72,56	65,33	94,37	94,39	125,31	126,39	11,54	5,26	5,18	5,01	4,92	4,08	5,52	17,65	3,85	3,85	23,67	2,88	554,77	2741,81	363,47	1785,32	1,83	7,55	31,25	0,00	6,90	3,45	30,80	18,85	17,98	22,20	21,52	30,43	15,93	28,98	1,59	2,94	1,12	2,09	2010,00	1,25	0,00	1,38
9491	62,60	37,40	1	8	44,51	49,34	26,20	80,98	99,19	175,45	88,44	26,43	80,81	99,51	174,38	90,33	21,88	29,41	79,37	82,35	4,72	8,82	72,75	74,32	70,03	67,38	91,75	95,53	121,85	128,83	10,77	5,25	5,00	5,23	5,04	7,87	5,87	15,57	1,59	3,17	23,59	2,90	552,83	2836,18	211,11	1127,59	2,08	5,38	38,03	5,00	8,33	3,28	29,72	17,95	20,05	22,46	21,44	28,86	17,85	28,74	0,92	2,45	0,94	1,71	2010,00	0,79	0,56	1,82
9494	59,72	40,28	1	8	44,57	52,47	25,96	80,31	98,40	175,25	88,50	26,77	83,24	100,61	176,27	93,82	30,43	31,58	74,60	65,79	12,50	7,89	70,46	73,86	70,17	68,77	90,53	96,91	122,00	132,72	14,71	5,11	5,05	5,16	5,08	10,94	6,40	23,44	4,48	5,97	23,93	3,02	485,56	2446,84	282,58	1431,93	1,79	2,78	34,78	0,00	6,90	0,00	30,44	18,46	20,52	21,95	22,44	28,80	17,95	28,40	1,19	2,42	1,00	0,92	2010,00	0,49	2,02	2,39
9497	51,52	48,48	1	9	48,64	55,23	26,66	80,91	99,11	174,18	92,17	26,65	79,83	99,96	173,02	93,61	26,56	29,73	65,57	61,11	6,35	10,81	74,61	77,66	70,20	66,39	95,68	100,93	128,23	139,24	15,63	4,88	5,23	4,75	5,25	6,45	5,50	19,05	9,68	11,29	24,39	3,05	369,86	1777,46	202,19	939,12	2,00	3,08	34,78	0,00	3,03	6,06	30,34	18,17	19,72	21,27	21,49	30,21	17,77	28,66	0,97	1,92	0,64	1,78	2010,00	0,82	2,65	4,00
9501	59,32	40,68	8	8	45,74	49,99	26,63	80,01	99,38	173,00	93,06	26,74	80,41	99,46	173,23	91,64	37,61	36,15	67,48	65,65	13,25	13,55	74,40	73,32	69,94	67,01	93,86	93,67	126,66	127,63	17,30	5,04	5,09	4,96	5,17	10,54	6,10	18,60	4,95	7,13	24,57	3,14	508,28	2632,44	242,27	1302,36	1,90	7,81	32,24	4,86	7,56	7,17	29,80	18,84	19,71	21,89	21,75	29,39	18,25	28,78	1,15	2,32	0,76	1,90	2009,77	-2,56	2,12	2,15
9502	57,58	42,42	5	8	44,62	49,61	25,78	77,58	97,60	172,80	90,69	26,02	78,43	98,10	173,30	89,72	32,74	34,28	70,57	67,53	11,86	11,57	74,12	73,53	70,35	67,36	93,59	94,40	126,75	129,47	17,47	5,01	5,02	4,96	5,10	9,14	6,70	22,39	4,12	5,15	24,13	3,02	486,76	2585,54	250,57	1404,60	1,84	7,76	40,38	2,61	6,71	4,93	29,69	18,84	19,71	22,05	21,98	29,48	18,31	28,59	1,05	2,33	0,63	1,79	2009,71	-0,23	2,11	2,84
9503	55,71	44,29	3	8	44,17	48,70	26,58	79,73	99,09	172,61	92,84	26,73	80,15	99,17	172,88	91,34	34,23	34,53	75,77	71,56	8,81	10,62	75,46	74,32	70,26	66,97	94,96	95,10	128,27	129,75	15,65	5,04	5,01	5,03	5,14	12,80	6,76	21,30	3,45	5,19	24,72	3,18	599,68	3097,06	260,59	1401,61	1,66	6,74	38,81	2,91	8,87	3,40	29,47	19,26	20,01	22,34	22,15	29,45	18,46	28,56	1,17	2,32	0,78	1,92	2009,93	-1,27	1,99	3,27
9511	58,90	41,10	1	8	44,58	48,09	25,34	75,33	95,97	171,71	88,34	25,58	77,26	97,98	173,24	89,19	40,63	34,15	75,86	68,29	13,11	9,52	74,11	74,48	68,75	67,06	93,01	94,10	124,32	127,23	5,97	4,94	4,89	4,97	4,95	8,20	6,92	14,06	2,74	5,48	25,34	3,29	309,40	1605,88	222,72	1172,46	1,94	8,45	33,33	2,70	11,11	0,00	29,42	19,33	19,82	22,09	21,18	29,68	18,16	28,75	0,98	2,54	1,00	2,74	2009,67	-0,36	2,04	2,32
9514	61,18	38,82	1	9	50,15	55,20	27,96	84,56	102,72	173,71	96,26	28,11	84,10	101,81	172,98	94,98	46,43	55,17	60,26	51,72	13,58	11,86	76,86	75,47	70,28	66,84	96,51	97,05	129,69	134,35	19,05	5,26	5,09	5,21	5,31	9,88	8,75	15,66	8,43	9,64	24,47	3,12	415,11	2113,24	268,50	1380,21	2,17	13,10	0,00	5,56	7,41	1,85	28,65	19,66	21,14	22,54	20,96	29,03	19,05	27,49	0,84	2,27	0,72	1,34	2009,67	-0,85	1,22	2,87
9515	60,00	40,00	1	8	44,40	47,85	26,76	81,23	99,91	174,39	93,25	26,80	81,85	99,95	175,05	91,22	24,00	27,03	78,72	72,97	20,41	21,62	76,30	77,03	67,70	66,28	95,26	97,38	128,44	132,59	8,16	5,02	5,17	4,84	5,50	4,08	7,87	12,77	6,25	12,50	24,78	3,16	533,70	2676,02	154,89	781,93	1,69	8,00	44,83	10,00	20,00	16,67	29,33	18,89	19,67	22,23	21,39	28,17	18,39	28,91	1,09	2,49	0,70	2,19	2009,84	-0,63	1,46	1,10
9521	59,65	40,35	4	8	44,16	48,18	27,14	81,55	100,67	173,11	93,41	27,36	82,45	100,39	173,42	92,51	35,01	33,33	77,66	73,02	12,57	10,07	74,96	74,52	69,77	65,74	94,21	94,85	126,67	129,49	13,97	5,11	4,98	4,97	5,04	9,71	6,26	18,83	3,84	4,35	23,80	2,97	474,17	2511,41	221,63	1248,67	2,04	11,41	31,43	1,59	6,00	5,16	29,78	19,04	19,72	22,08	22,13	29,43	18,18	28,63	1,16	2,39	0,62	1,88	2009,87	-1,09	1,88	1,70
9523	44,44	55,56	1	8	43,26	49,14	26,58	83,65	99,65	176,69	94,21	26,65	83,33	100,16	176,51	92,53	36,00	41,38	77,55	67,86	8,33	6,90	75,44	74,37	71,02	69,23	95,13	94,51	128,22	128,46	9,80	4,98	4,93	5,07	4,96	6,12	8,17	28,57	0,00	0,00	22,70	2,60	536,95	2692,74	232,64	1171,19	2,10	7,41	28,57	0,00	8,00	0,00	29,41	18,55	20,05	23,32	22,65	29,50	17,93	28,86	1,32	2,40	0,78	2,25	2009,85	0,51	2,04	3,57
9531	63,70	36,30	1	10	51,73	53,55	26,50	79,44	99,52	172,71	90,93	26,66	80,00	100,36	173,09	91,42	35,00	30,95	60,31	53,01	8,96	13,25	74,84	73,21	69,15	66,03	95,55	94,67	129,31	129,68	20,57	5,23	5,07	5,20	5,02	6,72	7,35	11,51	6,21	6,90	26,45	3,51	390,29	2100,86	277,47	1536,76	1,78	16,55	33,33	4,94	7,41	3,66	29,43	19,10	19,88	22,51	21,83	29,51	18,33	28,32	1,17	2,25	1,04	1,79	2009,86	-1,09	0,84	1,83
