ZIPCODE	GENDER	GROUP_SIZE_CAT	AGE_CAT	AGE_T1	AGE_T2	BMI_T1	WEIGHT_T1	HIP_T1	WAIST_T1	HEIGHT_T1	BMI_T2	WEIGHT_T2	HIP_T2	WAIST_T2	HEIGHT_T2	EDUCATION_LOWER_T1	EDUCATION_LOWER_T2	WORK_T1	WORK_T2	LOW_QUALITY_OF_LIFE_T1	LOW_QUALITY_OF_LIFE_T2	DBP_T1	DBP_T2	HBF_T1	HBF_T2	MAP_T1	MAP_T2	SBP_T1	SBP_T2	HTN_MED_T1	CHO_T1	GLU_T1	CHO_T2	GLU_T2	RESPIRATORY_DISEASE_T1	PACKYEARS	SMOKING	METABOLIC_DISORDER_T1	METABOLIC_DISORDER_T2	LLDS	Quintile_LLDS	MWK_VAL	SCOR_VAL	MWK_NO_VAL	SCOR_NO_VAL	PREGNANCIES	OSTEOARTHRITIS_T1	SLEEP_QUALITY	DIAG_CFS_CDC	DIAG_FIBROMYALGIA_ACR	DIAG_IBS_ROME3	C_SUM_T1	A_SUM_T1	SC_SUM_T1	I_SUM_T1	E_SUM_T1	SD_SUM_T1	V_SUM_T1	D_SUM_T1	LTE_SUM_T1	LDI_SUM_T1	LTE_SUM_T2	LDI_SUM_T2	NSES_YEAR	NSES	MENTAL_DISORDER_T1	MENTAL_DISORDER_T2
9351	2	5	8	43,57	49,35	25,73	73,82	98,38	86,86	169,26	25,96	74,42	101,51	87,24	169,37	28,35	28,53	73,22	72,99	9,01	12,54	70,32	70,66	71,16	68,51	88,92	92,45	118,78	126,39	13,32	4,94	4,79	5,06	4,86	8,47	4,51	13,76	1,58	2,28	25,48	3,28	404,21	2132,58	253,33	1378,18	2,03	9,35	42,09	3,45	5,88	9,28	29,49	18,98	20,71	22,36	21,02	28,97	18,91	28,38	1,06	2,69	0,79	2,10	2009,96	-0,90	2,23	1,42
9354	1	1	8	44,29	49,03	26,85	89,78	98,40	95,97	182,83	27,15	90,93	101,01	98,00	183,00	39,66	43,16	78,95	81,91	7,02	13,68	77,42	78,25	69,69	69,25	96,98	99,14	130,61	133,56	11,93	5,19	5,13	5,29	5,21	7,02	6,64	21,69	2,91	4,07	22,71	2,72	382,19	2092,51	282,93	1596,25	 	6,21	30,86	3,75	5,13	0,00	30,03	18,80	19,14	21,36	23,52	29,90	17,34	28,86	0,99	1,87	0,55	1,49	2010,00	-0,55	1,01	2,69
9354	2	2	8	43,86	47,58	25,98	73,78	99,18	86,63	168,54	26,02	73,60	101,24	86,83	168,26	36,87	34,09	78,57	81,06	8,53	7,58	70,72	69,96	70,50	68,23	89,53	90,65	119,76	123,68	10,00	5,03	4,80	4,96	4,88	6,64	4,31	17,87	3,30	3,77	24,36	3,12	258,53	1322,83	213,33	1096,85	2,11	5,00	36,36	2,65	3,67	6,25	28,77	19,30	21,98	22,27	20,64	28,25	19,62	28,14	0,99	2,30	0,71	2,26	2010,00	-0,55	2,02	2,01
9356	1	2	9	47,11	52,59	25,97	85,45	96,17	94,12	181,06	26,41	86,85	98,95	95,93	181,18	32,79	34,09	76,47	73,48	8,82	12,88	75,86	76,69	69,87	67,60	95,02	97,14	126,80	130,51	16,13	5,14	5,27	5,07	5,33	6,33	7,90	15,68	4,05	4,86	23,05	2,77	481,55	2584,33	281,87	1585,96	 	7,14	26,52	3,39	11,02	4,24	30,22	18,75	18,94	21,25	23,11	30,22	17,18	28,63	1,10	1,95	0,67	1,55	2009,97	-0,13	1,50	1,24
9356	2	3	8	44,20	48,99	25,71	72,94	97,27	87,15	168,16	25,78	73,68	100,72	86,67	168,95	31,89	27,50	70,13	74,13	7,48	11,00	70,13	69,85	72,50	68,71	88,92	91,28	119,03	125,20	15,87	4,99	4,89	5,04	4,90	7,79	4,39	11,94	4,20	4,20	25,56	3,31	363,32	1915,15	249,12	1344,15	2,08	9,30	33,52	1,18	3,53	8,19	29,39	18,59	20,33	22,06	20,87	29,09	18,98	28,48	1,01	2,48	0,79	2,06	2009,95	-0,12	1,56	1,84
9363	1	1	8	43,11	47,79	25,84	84,54	95,13	92,44	179,89	26,23	86,82	99,15	94,84	181,60	28,33	29,66	78,53	82,05	9,50	9,32	74,07	75,80	68,31	66,41	93,70	96,01	126,81	129,98	10,47	4,97	5,11	5,03	5,29	3,35	7,46	18,86	5,24	7,33	23,49	2,88	545,98	2838,65	270,04	1458,96	 	8,21	34,25	2,06	3,03	2,00	30,76	18,33	18,71	21,92	23,62	30,27	17,06	28,96	0,96	2,15	0,63	1,54	2009,96	-1,30	1,21	0,75
9363	2	2	8	43,32	48,00	25,51	73,20	98,33	85,99	169,31	25,37	72,82	100,39	84,80	169,43	29,78	30,41	64,93	68,79	6,27	8,09	70,31	69,83	71,19	68,71	89,25	90,17	119,84	122,74	11,51	5,09	4,85	5,16	4,85	9,26	3,81	16,54	1,48	2,59	25,33	3,27	403,11	2130,41	270,79	1468,82	2,24	10,04	33,64	1,28	7,10	3,21	29,50	18,68	20,63	21,86	21,07	29,05	18,77	28,58	1,00	2,34	0,63	2,13	2009,90	-1,29	1,27	1,55
9365	2	1	8	46,02	49,34	25,75	74,48	99,52	86,58	170,30	25,86	74,27	102,08	86,26	169,88	29,31	19,51	66,67	63,41	13,79	24,39	72,46	71,07	69,93	64,96	91,58	92,33	122,78	126,80	22,41	5,25	4,80	5,04	4,81	12,07	5,82	14,55	0,00	0,00	26,67	3,55	230,49	1140,15	187,08	923,08	2,00	13,56	36,67	7,89	5,26	5,26	29,02	18,94	19,94	22,82	21,24	29,00	18,52	27,45	0,98	2,87	1,02	3,02	2010,00	0,77	2,46	2,50
9367	1	1	7	39,38	47,03	25,66	82,69	95,14	90,79	178,82	25,84	85,08	98,87	94,21	181,46	31,91	41,67	81,82	79,17	4,35	20,83	74,60	74,65	67,21	65,03	94,79	94,19	129,12	127,35	20,41	5,02	5,17	4,76	5,19	17,39	4,25	18,18	2,04	6,12	21,86	2,49	404,19	2344,31	235,97	1503,19	 	6,00	27,27	0,00	0,00	13,04	30,00	19,45	18,86	22,74	23,55	29,07	17,29	28,10	1,05	2,00	0,57	1,96	2009,69	-1,04	0,91	0,65
9367	2	1	8	43,57	49,65	25,95	73,19	98,18	86,91	167,33	25,72	73,25	101,22	86,83	168,92	44,29	50,00	68,66	64,00	11,43	14,00	69,87	71,88	70,63	67,90	88,87	93,14	119,23	127,35	15,28	5,11	5,15	5,09	4,93	4,29	5,43	20,29	8,22	9,59	24,55	3,12	304,22	1591,72	236,48	1253,05	2,08	14,86	18,18	7,32	7,32	12,20	28,69	18,55	21,56	22,14	20,68	28,92	20,05	28,12	1,20	2,36	0,69	2,02	2009,84	-1,09	1,22	2,52
9401	1	2	9	46,60	50,74	25,55	84,41	96,01	92,22	181,26	25,88	85,40	96,11	93,25	181,39	18,85	14,85	70,95	67,33	6,63	6,93	74,95	76,10	69,54	66,43	94,51	96,59	126,08	129,87	16,92	5,01	5,22	4,93	5,02	7,22	8,54	18,72	4,62	6,15	24,13	2,98	562,30	2993,63	340,77	1885,98	 	7,00	35,44	2,25	3,33	4,44	30,47	17,99	18,91	22,02	23,19	28,77	17,06	28,68	1,07	2,52	0,78	1,87	2010,00	-0,60	1,34	1,46
9401	2	3	9	46,29	51,45	24,69	70,18	96,02	81,56	168,49	25,03	70,60	97,09	83,96	168,03	21,26	22,44	65,72	66,45	11,27	14,84	69,89	70,96	73,07	71,84	89,16	92,14	119,61	125,49	11,88	5,18	4,87	5,40	5,04	8,87	5,98	20,49	3,38	4,05	26,34	3,48	417,01	2206,71	265,82	1450,74	1,57	8,33	34,81	4,26	5,84	5,67	29,77	18,56	19,59	22,43	21,60	29,35	18,42	28,01	1,21	3,10	0,96	2,25	2010,00	-0,60	2,64	1,95
9402	1	3	8	43,39	49,48	26,09	87,00	97,08	93,76	182,19	26,33	87,82	97,44	95,25	182,48	28,93	31,01	71,81	72,78	9,40	9,49	75,01	75,95	70,79	67,80	94,78	96,35	126,44	130,02	12,97	5,06	5,24	5,09	5,16	8,08	6,75	24,51	4,78	5,73	22,30	2,62	611,80	3267,93	292,30	1670,40	 	3,68	33,77	2,31	1,55	3,10	29,71	18,48	18,96	22,08	23,84	29,10	17,70	28,24	1,04	2,29	0,89	2,17	2010,00	-1,53	1,61	1,95
9402	2	5	8	42,33	48,61	26,35	75,26	99,67	86,17	168,87	26,86	76,35	101,22	88,19	168,59	33,53	29,48	64,52	68,38	12,11	16,27	70,38	71,63	73,12	70,78	89,62	92,76	119,87	126,29	13,20	5,01	4,89	5,08	4,97	9,71	5,39	22,72	3,13	3,91	24,88	3,19	564,49	2914,16	303,19	1607,67	1,60	7,95	46,70	7,37	10,70	6,88	29,06	19,53	20,94	23,13	21,40	28,49	19,33	27,79	1,21	3,06	0,99	2,34	2010,00	-1,53	2,25	3,59
9403	1	9	8	42,72	48,12	25,68	85,48	95,94	92,22	181,87	25,93	86,31	96,49	93,87	182,31	17,64	18,12	82,85	80,43	6,62	5,80	75,15	76,89	69,83	66,97	94,11	97,23	124,79	130,71	10,41	5,13	5,16	5,04	5,26	8,16	5,89	17,66	2,84	4,04	23,14	2,81	526,70	2971,56	290,21	1789,10	 	4,15	34,02	1,67	3,95	1,40	30,41	18,41	18,51	21,66	23,68	30,18	16,80	28,96	0,94	2,23	0,66	2,07	2010,00	0,68	1,11	1,74
9403	2	13	8	42,30	47,28	25,39	72,93	97,76	83,74	169,27	25,94	74,01	99,33	86,29	168,84	20,67	17,83	76,45	78,73	11,23	16,18	70,15	71,52	72,12	69,31	88,60	91,97	117,89	124,71	9,72	4,95	4,84	5,10	4,92	10,62	4,13	13,61	1,76	2,91	25,22	3,26	478,20	2494,06	282,24	1514,28	1,82	7,55	40,90	3,31	9,55	7,17	29,65	18,66	20,44	22,48	20,98	28,98	18,93	28,62	1,08	2,84	0,92	2,39	2010,00	0,68	2,06	2,55
9404	1	2	8	42,27	47,54	26,01	85,98	96,65	93,15	181,43	26,43	87,92	96,85	95,02	182,07	27,94	25,89	75,11	85,71	6,96	10,71	74,42	76,47	72,07	69,83	94,17	96,18	125,94	129,12	11,74	4,96	5,20	4,91	5,16	12,17	8,82	28,57	4,72	6,69	22,58	2,67	704,47	3642,99	280,96	1525,45	 	6,49	37,84	0,00	2,27	2,27	29,69	18,81	18,64	22,43	24,08	28,69	17,63	27,49	1,34	2,81	0,80	2,15	2010,00	-2,14	2,20	1,58
9404	2	3	8	44,23	49,11	26,13	74,28	98,98	85,17	168,64	26,15	74,53	99,39	86,55	168,92	27,11	24,38	67,28	72,50	14,72	13,75	70,60	71,22	73,15	69,74	90,14	91,91	121,00	125,06	12,90	5,06	4,95	5,29	4,99	9,82	6,59	24,40	1,73	2,88	25,60	3,34	502,01	2587,57	286,31	1509,10	1,58	9,04	47,80	5,96	5,44	5,96	29,48	19,27	19,80	22,74	21,49	28,98	18,90	27,44	1,42	3,13	0,84	2,46	2010,00	-2,14	3,16	2,27
9405	1	3	8	45,19	50,59	25,84	85,28	96,16	92,80	181,15	26,40	86,72	96,68	94,94	181,21	22,90	20,48	77,08	79,52	7,44	7,83	75,11	77,89	70,68	67,90	94,61	97,71	126,11	130,88	12,08	5,11	5,08	5,17	5,20	8,63	7,29	20,24	1,98	3,39	23,07	2,79	486,54	2645,82	286,47	1645,48	 	5,03	26,22	1,39	5,67	2,10	30,24	18,02	18,15	21,65	24,05	29,79	17,03	28,66	0,99	2,41	0,83	2,03	2010,00	0,75	1,31	1,75
9405	2	4	8	44,15	49,10	25,90	74,20	99,16	85,03	169,12	26,52	75,30	101,08	88,22	168,50	24,05	25,54	74,37	67,24	9,36	14,66	70,43	71,52	73,01	70,16	89,01	92,48	118,23	125,79	11,43	5,07	4,93	5,22	5,03	9,84	5,15	16,02	2,86	3,96	25,49	3,35	385,96	2035,73	279,49	1503,41	1,87	9,72	40,17	6,86	10,05	6,86	29,63	18,90	20,15	22,70	20,97	28,99	18,52	28,26	1,09	2,90	0,97	2,31	2009,99	0,75	1,99	2,27
9406	1	3	8	41,91	47,31	26,30	86,58	96,94	93,94	180,95	26,00	85,98	97,01	94,47	181,52	27,11	24,86	75,39	76,40	12,54	9,66	74,45	76,06	72,52	67,70	94,11	96,40	125,82	129,52	11,90	5,06	5,21	4,99	5,20	12,26	8,45	26,69	6,04	7,85	21,69	2,47	635,71	3343,24	270,59	1517,63	 	3,19	35,71	2,78	4,86	4,86	30,10	18,90	18,37	22,37	23,76	29,33	17,39	28,13	1,35	3,03	0,82	2,35	2009,99	-2,18	1,69	1,80
9406	2	5	8	42,11	47,60	26,35	74,91	99,53	85,46	168,55	27,17	76,84	101,80	89,19	168,12	32,08	31,20	68,92	73,51	17,98	18,15	70,58	72,78	75,16	71,33	89,67	93,57	119,80	126,76	9,60	5,05	4,90	5,15	5,04	11,31	5,82	24,02	3,20	5,84	24,33	3,05	526,65	2713,41	283,44	1497,37	1,65	7,27	47,53	5,43	12,50	8,52	28,83	19,16	20,82	22,87	21,63	28,47	19,48	27,77	1,35	3,39	0,97	3,00	2010,00	-2,19	3,00	3,86
9407	1	2	8	42,73	48,02	26,06	85,83	96,93	93,09	180,95	26,18	86,55	97,11	94,82	181,63	25,82	25,24	78,05	73,79	9,22	12,62	75,22	76,82	71,74	67,84	95,28	97,52	127,49	131,09	13,43	5,02	5,16	5,04	5,29	11,17	7,02	23,19	3,69	6,45	22,70	2,70	601,18	3151,11	289,36	1592,03	 	4,50	28,26	0,00	2,27	4,49	30,01	18,28	18,51	22,10	23,77	29,52	17,12	28,30	1,14	2,37	0,90	2,11	2010,00	0,12	1,73	2,46
9407	2	3	8	41,80	46,66	25,81	73,75	98,65	84,74	168,85	26,15	74,86	99,98	87,22	169,15	26,32	18,50	72,29	74,71	13,33	17,24	70,63	73,16	74,04	71,87	89,23	93,93	118,79	127,03	11,34	4,99	4,93	5,10	4,94	11,43	4,80	16,72	1,22	2,75	25,20	3,25	542,57	2782,25	319,53	1667,08	1,77	7,10	39,57	6,57	11,28	8,82	29,04	19,18	20,73	22,70	20,97	28,52	19,61	27,72	1,16	2,90	0,91	2,41	2010,00	0,12	2,73	3,20
9408	1	6	7	40,15	45,13	25,78	86,85	96,74	92,08	183,14	26,25	87,33	96,89	93,61	182,22	13,62	13,71	87,86	87,43	6,61	8,05	74,30	76,43	69,87	67,00	92,86	96,05	123,23	128,40	6,64	4,99	5,04	5,02	5,09	10,31	4,83	17,00	2,25	3,22	23,14	2,80	408,28	2288,78	273,23	1613,58	 	2,80	28,57	1,43	2,84	3,55	30,83	18,15	18,59	21,61	24,48	29,98	16,65	28,99	0,94	2,60	0,67	2,29	2009,99	1,09	0,90	0,93
9408	2	8	7	39,26	43,95	25,39	73,64	97,94	83,84	170,10	25,40	73,57	98,50	84,63	170,22	15,60	13,25	79,75	83,26	9,64	8,55	68,17	69,29	73,03	68,66	85,96	89,00	114,57	120,18	7,88	4,75	4,82	4,82	4,84	12,98	3,41	14,12	1,74	2,37	24,78	3,16	336,78	1820,74	245,07	1362,20	2,02	5,20	40,29	1,58	4,26	5,26	30,06	18,52	20,25	22,34	21,38	29,39	18,54	28,58	1,06	3,05	0,82	2,28	2010,00	1,09	2,09	1,98
9411	1	1	9	50,58	55,15	26,75	88,86	98,61	95,95	182,21	26,37	88,50	98,25	96,75	183,03	25,76	28,00	70,97	72,00	9,52	4,00	75,77	77,69	71,12	65,46	94,97	98,23	125,18	132,04	23,08	4,97	5,02	5,34	5,03	7,94	7,24	19,35	1,56	1,56	23,28	2,84	509,15	2618,75	237,24	1259,20	 	6,06	50,00	5,26	10,53	0,00	29,57	18,81	19,69	21,65	23,21	28,74	17,23	28,34	1,27	2,32	0,96	1,88	2009,94	-0,97	1,59	0,71
9411	2	1	9	48,96	53,10	26,65	76,20	100,74	87,18	169,12	26,62	75,70	101,66	89,74	168,63	43,00	39,53	72,83	65,91	11,70	9,30	71,73	76,13	71,72	68,54	91,37	98,25	122,39	134,63	13,00	5,08	4,98	5,07	4,94	8,51	4,81	11,22	4,00	5,00	25,30	3,23	469,13	2317,62	357,06	1757,26	2,12	10,78	40,00	5,41	13,51	5,41	29,24	19,25	20,58	22,55	21,91	29,05	18,87	27,96	1,00	2,29	1,05	1,62	2009,96	-0,98	1,50	1,56
9414	2	1	9	49,43	54,33	25,03	72,38	97,67	83,53	169,85	25,00	71,91	97,81	83,86	169,65	25,86	27,78	65,38	54,29	7,55	2,78	70,02	73,45	68,80	66,05	90,13	95,88	121,53	132,03	18,33	5,24	4,90	5,55	5,02	7,55	3,54	12,50	3,39	6,78	25,31	3,23	351,49	1845,49	236,27	1269,41	2,40	13,33	33,33	0,00	0,00	6,67	29,30	18,89	20,72	21,45	20,00	29,98	18,60	28,53	1,08	2,40	0,47	1,15	2010,00	-0,04	1,07	0,51
9421	1	2	8	43,02	47,98	26,37	87,53	96,92	93,16	181,59	26,22	87,23	96,52	94,05	181,86	27,70	28,43	82,04	82,35	10,10	8,91	75,23	76,80	71,20	67,29	94,93	96,77	126,49	130,25	10,45	5,08	5,17	5,01	5,11	8,65	7,59	23,76	5,09	5,56	22,38	2,65	355,10	1997,58	272,80	1586,10	 	4,00	33,66	4,88	5,00	3,70	30,39	18,82	18,14	21,59	23,99	29,82	17,04	28,64	1,01	2,23	0,86	1,74	2010,00	0,25	1,92	2,17
9421	2	2	8	44,46	49,91	26,10	74,34	99,52	84,48	168,63	26,25	74,53	99,78	87,35	168,61	30,80	32,19	73,61	73,47	9,96	12,93	71,33	72,23	72,88	70,43	90,41	92,74	120,46	125,05	11,31	5,12	4,89	5,09	4,83	8,52	4,12	13,87	3,16	3,86	24,97	3,20	345,90	1750,69	260,67	1324,55	2,12	5,21	38,41	3,25	10,66	4,80	29,51	18,60	20,72	22,47	20,93	29,06	18,75	28,45	1,09	2,56	0,95	2,34	2010,00	0,25	2,05	2,44
9422	1	2	8	44,36	49,48	26,78	89,03	98,10	95,09	181,92	27,08	89,61	98,21	97,47	181,70	33,20	27,34	81,22	79,86	10,89	9,35	74,86	77,78	69,21	65,25	94,40	98,39	125,98	132,43	11,03	5,19	5,27	5,13	5,32	6,48	7,70	23,29	3,77	6,42	21,90	2,53	544,66	2933,56	268,97	1555,15	 	5,15	31,09	5,22	6,25	4,35	29,43	19,35	19,14	21,63	23,23	29,09	17,64	28,40	1,06	2,38	0,85	1,82	2010,00	-0,57	1,26	1,14
9422	2	3	8	41,74	46,19	26,18	74,83	99,48	85,19	168,71	26,05	74,75	99,42	87,20	169,30	27,95	26,67	75,35	77,62	11,17	10,95	69,50	70,89	71,65	67,55	88,45	91,49	118,50	124,33	12,23	4,88	4,88	4,93	4,86	10,89	5,09	21,19	2,89	3,67	23,86	2,97	376,25	1947,26	223,08	1181,43	2,01	7,18	36,50	3,26	8,74	8,15	29,46	18,72	20,45	22,25	21,41	29,17	18,65	28,10	1,00	2,67	0,81	2,41	2009,99	-0,57	1,52	1,52
9423	1	1	8	45,23	48,33	26,67	88,88	98,01	95,67	181,91	26,64	89,77	98,40	97,61	183,24	43,28	48,72	73,85	84,21	7,46	7,69	76,68	75,47	70,56	69,49	96,34	95,78	128,96	129,73	8,96	5,11	5,09	5,07	5,14	11,94	7,70	23,08	2,90	2,90	21,50	2,38	518,07	2736,05	252,08	1406,13	 	0,00	34,48	6,25	6,45	6,45	30,42	19,11	19,26	21,43	23,69	30,45	16,76	28,98	1,05	1,98	0,92	1,56	2010,00	-0,95	0,64	0,00
9423	2	1	8	42,47	46,59	26,47	75,36	100,60	86,21	168,97	26,49	74,55	100,41	89,06	168,01	37,25	27,12	79,59	86,44	10,10	11,86	69,87	69,71	70,74	68,30	88,67	90,27	118,57	122,64	10,78	4,92	4,68	5,25	4,79	11,11	5,15	23,47	0,00	0,00	23,17	2,79	410,29	2168,01	237,71	1305,15	1,92	8,49	39,22	4,00	10,00	13,73	29,86	17,74	20,32	22,06	22,74	29,12	18,32	28,11	1,24	2,65	1,40	2,88	2010,00	-0,95	2,00	2,96
9431	1	2	8	45,19	49,20	26,08	87,75	98,01	93,77	183,38	25,97	86,85	96,50	94,06	182,95	21,13	17,20	82,21	85,11	4,27	6,38	76,82	77,91	68,12	64,69	95,89	97,69	126,50	131,28	11,32	5,12	5,09	5,21	5,03	7,58	6,81	15,35	2,43	2,91	22,81	2,75	261,82	1495,11	256,31	1467,55	 	6,02	24,11	2,90	0,00	2,90	30,97	18,37	18,26	21,32	23,76	30,51	16,32	28,85	0,91	1,91	0,60	1,61	2009,98	-0,55	0,61	0,49
9431	2	2	8	45,30	49,21	25,68	74,86	99,13	83,83	170,57	25,46	74,05	98,87	85,51	170,43	22,06	13,97	75,72	77,04	7,22	8,03	71,43	72,47	70,01	65,53	90,70	93,44	121,39	127,29	9,89	5,02	4,74	4,92	4,77	8,66	3,78	8,89	1,80	2,52	25,95	3,43	335,53	1775,46	300,37	1599,70	2,14	7,34	32,26	0,00	2,00	7,92	29,82	18,68	20,95	22,35	21,28	29,01	18,64	28,27	1,03	2,79	0,71	2,17	2010,00	-0,55	1,29	1,53
9451	1	1	9	49,61	54,84	26,23	87,16	97,84	94,36	181,73	25,87	85,41	97,71	94,80	181,33	31,15	27,03	80,91	69,86	7,14	8,00	75,75	77,80	69,18	64,17	95,42	98,72	126,40	132,81	17,07	5,10	5,20	5,02	5,09	6,25	8,09	15,13	2,50	3,33	23,06	2,79	365,70	2101,10	275,70	1651,10	 	6,45	42,86	1,72	3,39	1,69	30,80	18,11	18,16	21,07	23,40	30,44	16,49	29,18	0,97	1,81	0,49	1,58	2010,00	-0,76	1,03	0,43
9451	2	1	9	49,93	55,75	26,17	74,60	100,01	85,28	168,82	26,04	74,31	99,53	86,38	169,07	37,97	42,11	64,63	60,00	8,05	14,29	70,91	72,49	70,97	67,50	90,79	94,69	121,73	129,98	20,63	5,18	4,93	5,39	4,94	8,05	5,84	19,61	3,14	5,66	26,39	3,55	327,89	1744,61	277,44	1492,32	2,11	13,66	36,17	3,45	4,92	3,33	29,50	18,42	20,45	21,98	20,86	29,22	19,03	28,62	1,12	2,14	0,66	1,53	2010,00	-0,76	1,51	1,79
9461	1	2	8	45,75	56,83	26,73	89,06	98,66	95,49	182,46	26,77	88,04	97,28	95,66	181,47	27,98	16,36	79,68	72,73	5,88	3,64	75,73	78,24	68,58	65,91	95,08	98,60	125,96	132,03	13,85	5,07	5,24	5,21	5,23	8,02	5,68	16,84	4,57	5,58	22,86	2,77	338,87	1944,59	267,08	1585,63	 	3,50	18,84	0,00	0,00	2,33	30,75	18,48	18,62	21,90	24,32	30,13	16,58	29,15	1,14	2,26	0,64	1,15	2009,98	-0,58	0,61	0,65
9461	2	2	8	46,04	51,60	26,18	75,59	100,74	86,24	169,95	25,86	74,26	100,37	86,60	169,49	27,65	22,35	76,77	79,07	9,73	8,05	70,26	71,15	70,84	67,65	89,17	93,45	119,21	128,72	12,08	5,04	4,89	5,15	4,83	7,00	4,45	12,06	2,26	2,64	25,16	3,27	302,51	1629,05	236,20	1297,51	2,02	9,70	34,41	3,28	4,92	3,28	29,12	18,78	21,42	22,91	21,55	28,87	19,34	27,95	1,14	2,75	0,74	1,92	2009,96	-0,57	2,00	1,47
9462	2	1	9	48,58	57,15	26,03	73,97	100,28	87,04	168,95	26,75	74,45	101,28	90,03	166,84	39,74	51,61	58,11	43,75	10,67	9,38	72,56	75,38	70,23	67,78	93,00	98,50	125,00	135,19	14,29	5,17	4,90	5,65	5,05	6,67	5,53	15,58	3,90	5,26	24,99	3,24	214,78	1163,19	182,38	1001,16	1,85	11,54	33,33	0,00	4,00	11,54	30,07	17,59	20,08	22,05	20,60	29,56	18,52	29,18	1,14	2,69	1,00	2,06	2009,90	-0,52	1,72	3,60
9463	1	1	8	45,96	56,15	27,60	91,77	98,78	96,08	182,49	26,52	87,46	96,85	96,88	181,73	20,41	30,00	83,33	60,00	6,25	10,00	77,55	73,69	67,65	62,69	96,31	95,77	126,55	133,23	10,42	5,07	5,49	4,58	5,42	14,89	6,43	23,40	2,04	2,04	22,77	2,77	293,63	1510,61	223,83	1161,59	 	6,00	15,79	14,29	0,00	0,00	29,90	20,36	20,14	22,62	24,07	29,71	17,80	27,55	1,04	2,55	0,22	1,30	2010,00	0,43	1,17	0,00
9463	2	1	8	45,46	51,96	26,26	75,41	101,42	86,83	169,65	25,23	73,24	100,02	83,95	170,58	21,79	14,29	62,67	65,00	5,19	19,05	72,13	70,24	69,77	64,38	91,14	92,38	120,99	126,71	11,54	5,10	4,83	5,28	4,74	5,19	5,81	15,79	1,28	3,85	25,29	3,29	294,46	1550,80	262,68	1391,88	1,84	3,85	40,00	6,67	0,00	6,67	29,37	19,43	20,63	22,15	21,35	29,39	18,95	28,41	1,14	2,57	1,19	3,20	2010,00	0,43	1,86	7,19
9468	1	1	9	47,83	55,98	26,68	89,52	97,78	95,67	182,99	26,66	89,39	98,63	95,62	183,04	18,60	11,11	76,38	68,89	7,87	6,67	78,97	78,20	67,58	64,57	99,19	100,20	131,07	135,65	14,39	5,13	5,14	5,12	5,13	10,24	8,73	22,58	5,38	5,38	23,87	2,93	376,03	2134,10	307,95	1793,71	 	5,26	17,39	0,00	0,00	0,00	30,55	18,45	18,41	22,24	24,45	29,93	16,63	28,82	0,99	2,09	0,45	1,45	2010,00	-0,27	1,47	0,63
9468	2	1	9	47,72	55,94	25,70	74,88	99,60	85,32	170,81	25,71	74,58	100,69	88,61	170,46	26,80	28,57	69,31	60,00	7,25	14,29	70,84	71,79	71,34	68,23	90,73	94,62	122,03	131,05	12,37	5,16	4,81	5,37	4,93	10,36	4,94	18,95	1,58	3,16	25,96	3,38	267,94	1446,07	255,50	1383,85	2,01	7,65	50,63	4,08	6,25	8,16	29,53	18,71	20,82	21,87	21,03	29,07	18,78	28,36	1,13	2,32	0,67	2,37	2010,00	-0,27	1,86	3,66
9471	1	2	8	46,88	54,76	25,83	86,25	96,98	93,51	182,72	25,78	85,98	97,65	94,17	182,66	18,14	14,10	81,55	76,92	6,67	8,97	75,59	78,17	68,72	64,46	94,88	99,24	126,03	133,70	11,21	5,24	5,16	5,03	5,33	6,67	6,42	20,29	3,79	4,27	23,87	2,98	325,90	1905,03	285,15	1701,28	 	5,07	36,36	1,56	3,13	1,56	30,44	18,04	18,44	21,20	23,69	29,71	16,66	28,71	1,00	2,36	0,69	1,46	2010,00	-0,65	0,75	0,79
9471	2	3	8	46,08	51,80	25,11	71,85	97,55	83,20	169,16	25,09	71,32	98,80	84,64	168,45	23,96	27,35	73,31	66,10	6,67	9,32	70,96	72,73	70,31	67,10	90,34	94,32	121,03	128,86	12,82	5,05	4,78	5,12	4,75	6,67	4,76	15,20	1,00	2,33	25,95	3,43	330,21	1778,55	290,44	1579,73	2,17	7,64	36,11	4,35	0,00	5,43	29,70	18,09	19,91	22,21	20,91	29,34	18,43	28,35	1,12	2,59	0,82	1,98	2009,99	-0,65	1,78	2,47
9472	1	1	8	43,04	48,25	25,00	84,08	95,61	90,38	182,53	25,48	85,81	96,98	93,47	182,87	19,08	11,59	89,86	86,76	5,37	1,45	74,94	76,53	67,92	62,80	93,60	97,62	123,83	131,94	12,42	5,07	5,06	5,11	5,14	6,04	7,06	20,41	2,53	3,16	23,92	2,99	327,43	1991,90	276,34	1736,46	 	2,50	31,88	0,00	0,00	1,92	30,20	17,89	18,38	21,64	23,36	29,69	17,08	28,80	0,84	2,29	0,51	1,97	2010,00	1,02	1,25	0,45
